,name,location,country,address,plz,uci,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total,type,source,year,address_expand,location_expand,name_expand
1786,Schweizerische Gesellschaft für Infektiologie,Bern,CH,Friedbühlstrasse 51,,,0.0,18342.0,0.0,0.0,0.0,0.0,18342.0,hco,glaxosmithkline,2017,friedbuehlstrasse 51,bern, infektiologie
6981,Schweizerische Gesellschaft für intensive dynamische Kurzpsychiatrie,Bern,CH,Sulgeneckstrasse 38,,,2500.0,0.0,0.0,0.0,0.0,0.0,2500.0,hco,mundipharma,2016,sulgeneckstrasse 38,bern, intensive dynamische kurzpsychiatrie
10581,Schweizerische Gesellschaft für Intensive Dynamische Kurzpsychotherapie,Zürich,CH,Fläscherstrasse 37,,,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0,hco,mundipharma,2015,flaescherstrasse 37,zuerich, intensive dynamische kurzpsychotherapie
6273,Schweizerische Gesellschaft für Intensive Dynamische Kurzpsychotherapie,Bern,CH,Sulgeneckstrasse 38,,,0.0,4750.0,0.0,0.0,0.0,0.0,4750.0,hco,janssen,2016,sulgeneckstrasse 38,bern, intensive dynamische kurzpsychotherapie
10080,Schweizerische Gesellschaft für Intensive Dynamische Kurzpsychotherapie,Bern,CH,"Sulgeneckstrasse 38, Bern",,,0.0,4750.0,0.0,0.0,0.0,0.0,4750.0,hco,janssen,2015,sulgeneckstrasse 38 bern,bern, intensive dynamische kurzpsychotherapie
1972,Schweizerische Gesellschaft für Intensive Dynamische Kurzpsychotherapie,Bern,CH,Sulgeneckstrasse 38,,,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,janssen,2017,sulgeneckstrasse 38,bern, intensive dynamische kurzpsychotherapie
3209,Schweizerische Gesellschaft für intensive dynamische Kurzpsychotherapie (GIK),Bad Ragaz,CH,Fläscherstrasse 37,,,,3250.0,,,,,3250.0,hco,otsuka,2017,flaescherstrasse 37,bad ragaz, intensive dynamische kurzpsychotherapie (gik)
10274,Schweizerische Gesellschaft für intensive dynamische Kurzpsychotherpie (GIK) atelier Psy&Psy,Bad Ragaz,CH,Fläscherstrasse 37,,,0.0,1250.0,0.0,0.0,0.0,0.0,1250.0,hco,mepha,2015,flaescherstrasse 37,bad ragaz, intensive dynamische kurzpsychotherpie (gik) atelier psy&psy
6404,Schweizerische Gesellschaft für intensive dynamische Kurztpsychotherapie (GIK) atelierPsy&Psy,Bad Ragaz,CH,Fläscherstrasse 37,,,,1250.0,,,,,1250.0,hco,lundbeck,2016,flaescherstrasse 37,bad ragaz, intensive dynamische kurztpsychotherapie (gik) atelierpsy&psy
1300,Schweizerische Gesellschaft für Intensivmedizin,Basel,CH,Münsterberg 1,,,,4350.0,,,,,4350.0,hco,csl,2017,muensterberg 1,basel, intensivmedizin
4251,Schweizerische Gesellschaft für Intensivmedizin - SGI,Basel,CH,Münsterberg 1,,,,2488.3,,,,,2488.3,hco,vifor,2017,muensterberg 1,basel, intensivmedizin - sgi
5581,Schweizerische Gesellschaft für Intensivmedizin SGI Basel,Basel,CH,Münsterberg 1,,,,5310.0,,,,,5310.0,hco,csl,2016,muensterberg 1,basel, intensivmedizin sgi basel
9703,Schweizerische Gesellschaft für ISTDP - GIK,Bern,CH,Sulgeneckstrass e 38,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,eli,2015,sulgeneckstrass e 38,bern, istdp - gik
634,Schweizerische Gesellschaft für Kardiologie,Bern,CH,Schwarztorstrasse 18,,,0.0,16500.0,0.0,0.0,0.0,0.0,16500.0,hco,astrazeneca,2017,schwarztorstrasse 18,bern, kardiologie
3711,Schweizerische Gesellschaft für Kardiologie,Bern,CH,Schwarztorstrasse 18,3007,,,6000.0,,,,,6000.0,hco,sanofi,2017,schwarztorstrasse 18,bern, kardiologie
2614,Schweizerische Gesellschaft für Kardiologie,Bern,CH,Dufourstrasse 30,,,,9900.0,,,,,9900.0,hco,msd,2017,dufourstrasse 30,bern, kardiologie
9081,Schweizerische Gesellschaft für Kardiologie,Bern,CH,Schwarztorstrasse 18,3007,,3000.0,6000.0,0.0,0.0,0.0,0.0,9000.0,hco,astrazeneca,2015,schwarztorstrasse 18,bern, kardiologie
2980,Schweizerische Gesellschaft für Kardiologie,Bern,CH,Dufourstrasse 30,,,0.0,91260.0,0.0,0.0,0.0,0.0,91260.0,hco,novartis,2017,dufourstrasse 30,bern, kardiologie
9781,Schweizerische Gesellschaft für Kardiologie,Bern,CH,Schwarztorstrasse  18,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,genzyme,2015,schwarztorstrasse 18,bern, kardiologie
5594,Schweizerische Gesellschaft für Kardiologie,Bern,CH,Dufourstrasse 30,,,,1530.0,,,,,1530.0,hco,csl,2016,dufourstrasse 30,bern, kardiologie
4961,Schweizerische Gesellschaft für Kardiologie,Bern,CH,Schwarztorstrasse 18,,,,33360.0,,,,,33360.0,hco,astrazeneca,2016,schwarztorstrasse 18,bern, kardiologie
6530,Schweizerische Gesellschaft für Kardiologie,Bern,CH,Schwarztorstrasse 18,,,1000.0,6000.0,,,,,7000.0,hco,menarini,2016,schwarztorstrasse 18,bern, kardiologie
1379,Schweizerische Gesellschaft für Kardiologie,Bern,CH,Dufourstrasse 30,3005,,,,8900.0,,,,8900.0,hco,daiichi,2017,dufourstrasse 30,bern, kardiologie
11695,Schweizerische Gesellschaft für Kardiologie,Glattbrugg,CH,Flughofstrasse 54,,,0.0,26000.0,0.0,0.0,0.0,0.0,26000.0,hco,takeda,2015,flughofstrasse 54,glattbrugg, kardiologie
11367,Schweizerische Gesellschaft für Kardiologie,Bern,CH,Schwarztorstrasse 18,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,sanofi,2015,schwarztorstrasse 18,bern, kardiologie
7698,Schweizerische Gesellschaft für Kardiologie,Zürich,CH,Schwarztorstrasse 18,,,0.0,1530.0,0.0,0.0,0.0,0.0,1530.0,hco,roche,2016,schwarztorstrasse 18,zuerich, kardiologie
9574,Schweizerische Gesellschaft für Kardiologie (SGK - SSC),Bern,CH,Schwarztorstrasse 18,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,daiichi,2015,schwarztorstrasse 18,bern, kardiologie (sgk - ssc)
8379,Schweizerische Gesellschaft für Kardiologie (SGK),Bern,CH,Schwarztorstrasse 18,,,,3304.8,,,,,3304.8,hco,vifor,2016,schwarztorstrasse 18,bern, kardiologie (sgk)
885,Schweizerische Gesellschaft für Kardiologie - Société suisse de Cardiologie,Bern,CH,Dufourstrasse 30,3005,40674468,0.0,37605.0,0.0,0.0,0.0,0.0,37605.0,hco,bayer,2017,dufourstrasse 30,bern, kardiologie - société suisse de cardiologie
2234,"Schweizerische Gesellschaft für Kardiologie, SGK",Bern,CH,Dufourstrasse 30,,,,8930.0,,,,,8930.0,hco,menarini,2017,dufourstrasse 30,bern," kardiologie, sgk"
1334,Schweizerische Gesellschaft für Klinische Neurophysiologie,Oberentfelden,CH,Blumenweg 13,,,,5000.0,,,,,5000.0,hco,csl,2017,blumenweg 13,oberentfelden, klinische neurophysiologie
5721,Schweizerische Gesellschaft für Klinische Nurophysiologie,Oberentfelden,CH,Blumenweg,,,,1800.0,,,,,1800.0,hco,eisai,2016,blumenweg,oberentfelden, klinische nurophysiologie
4252,Schweizerische Gesellschaft für Konsiliar- und Liaisonpsychiatrie SSCLP,Bern,CH,"Altenbergstrasse 29, Postfach 686",,,,2214.0,,,,,2214.0,hco,vifor,2017,altenbergstrasse 29 postfach 686,bern, konsiliar- und liaisonpsychiatrie ssclp
5687,Schweizerische Gesellschaft für Manuelle Medizin,St. Gallen,CH,Postfach 148,,,,6375.0,,,,,6375.0,hco,daiichi,2016,postfach 148,saint gallen, manuelle medizin
3331,Schweizerische Gesellschaft für Medizincontrolling (SGfM),Bern,CH,Haslerstrasse 21,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,pfizer,2017,haslerstrasse 21,bern, medizincontrolling (sgfm)
7488,Schweizerische Gesellschaft für Medizincontrolling (SGfM),Bern,CH,Haslerstrasse 21,,,,3000.0,,,,,3000.0,hco,pfizer,2016,haslerstrasse 21,bern, medizincontrolling (sgfm)
11053,Schweizerische Gesellschaft für Medizincontrolling SwissDRG,Bern,CH,Haslerstrasse 21,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,pfizer,2015,haslerstrasse 21,bern, medizincontrolling swissdrg
11156,Schweizerische Gesellschaft für medizinische Laseranwendungen,Klilchberg,CH,Grütstrasse 55,,,0.0,1650.0,0.0,0.0,0.0,0.0,1650.0,hco,pierre,2015,gruetstrasse 55,klilchberg, medizinische laseranwendungen
1622,Schweizerische Gesellschaft für medizinische Laseranwendungen SGML,Kilchberg,CH,Grütstrasse 55,,Schweizerische_Gesel lschaft_für_medizinisc he_Laseranwendunge n_SGML,,,,,3000.0,,3000.0,hco,galderma,2017,gruetstrasse 55,kilchberg, medizinische laseranwendungen sgml
11696,Schweizerische Gesellschaft für Medizinische Onkol,Zürich,CH,Bahnhofplatz 4,,,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0,hco,takeda,2015,bahnhofplatz 4,zuerich, medizinische onkol
1787,Schweizerische Gesellschaft für Mikrobiologie,Lausanne,CH,Rue du Bugnon 48,,,0.0,18342.0,0.0,0.0,0.0,0.0,18342.0,hco,glaxosmithkline,2017,rue du bugnon 48,lausanne, mikrobiologie
11697,Schweizerische Gesellschaft für Neonatologie,Luzern,CH,Prof. Dr. med. Thomas Berger Spitalstrasse,,,4000.0,0.0,0.0,0.0,0.0,0.0,4000.0,hco,takeda,2015,professor doktor der medizin thomas berger spitalstrasse,luzern, neonatologie
8380,Schweizerische Gesellschaft für Neonatologie,Cheseaux-Lausanne,CH,Postfach 100,,,,3000.0,,,,,3000.0,hco,vifor,2016,postfach 100,cheseaux-lausanne, neonatologie
10933,Schweizerische Gesellschaft für Nephrologie,Worb,CH,Postfach 567,,,0.0,22640.0,0.0,0.0,0.0,0.0,22640.0,hco,otsuka,2015,postfach 567,worb, nephrologie
8730,Schweizerische Gesellschaft für Nephrologie,Cheseaux-sur-lausanne,CH,c/o Meeting.com Sàrl,,,0.0,6240.0,0.0,0.0,0.0,0.0,6240.0,hco,abbvie,2015,calleoffice meeting common sociedade anonima de responsabilidade limitada,cheseaux-sur-lausanne, nephrologie
11916,Schweizerische Gesellschaft für Nephrologie,Worb,CH,Postfach 567,,,0.0,21360.0,0.0,0.0,0.0,0.0,21360.0,hco,vifor,2015,postfach 567,worb, nephrologie
2976,Schweizerische Gesellschaft für Nephrologie Frau Maya Weder - Administration,Worb,CH,Postfach 567,,,0.0,2350.0,0.0,0.0,0.0,0.0,2350.0,hco,novartis,2017,postfach 567,worb, nephrologie frau maya weder - administration
5621,Schweizerische Gesellschaft für Neuropädiatrie,Oberentfelden,CH,Blumenweg 13,,,,1000.0,,,,,1000.0,hco,csl,2016,blumenweg 13,oberentfelden, neuropädiatrie
2977,Schweizerische Gesellschaft für Neuropädiatrie Geschäftsstelle SGNP,Oberentfelden,CH,Blumenweg 13,,,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,novartis,2017,blumenweg 13,oberentfelden, neuropädiatrie geschäftsstelle sgnp
7965,"Schweizerische Gesellschaft für Neuropädiatrie, SGNP",Oberentfelden,CH,Blumenweg 13,,,,6000.0,,,,,6000.0,hco,shire,2016,blumenweg 13,oberentfelden," neuropädiatrie, sgnp"
886,Schweizerische Gesellschaft für Neuroradiologie,Basel,CH,Münsterberg 1,4001,1060083151,0.0,0.0,0.0,0.0,11000.0,0.0,11000.0,hco,bayer,2017,muensterberg 1,basel, neuroradiologie
11294,Schweizerische Gesellschaft für Notfall- und Rettungsmedizin,Bern,CH,Wattenwylweg 21,3006,,0.0,0.0,0.0,0.0,250.0,0.0,250.0,hco,roche,2015,wattenwylweg 21,bern, notfall- und rettungsmedizin
7699,Schweizerische Gesellschaft für Notfall- und Rettungsmedizin,Bern,CH,Wattenwylweg 21,,,0.0,0.0,0.0,0.0,250.0,0.0,250.0,hco,roche,2016,wattenwylweg 21,bern, notfall- und rettungsmedizin
4962,Schweizerische Gesellschaft für Notfall- und Rettungsmedizin (SGNOR),Bern,CH,Wattenwylweg 21,,,,500.0,,,,,500.0,hco,astrazeneca,2016,wattenwylweg 21,bern, notfall- und rettungsmedizin (sgnor)
2235,Schweizerische Gesellschaft für Notfall- und Rettungsmedizin SGNOR,Bern,CH,Wattenwylweg 21,,,,3175.0,,,,,3175.0,hco,menarini,2017,wattenwylweg 21,bern, notfall- und rettungsmedizin sgnor
11917,Schweizerische Gesellschaft für Oto-Rhino-Laryngologie,Basel,CH,Münsterberg 1,,,0.0,5200.0,0.0,0.0,0.0,0.0,5200.0,hco,vifor,2015,muensterberg 1,basel, oto-rhino-laryngologie
8381,Schweizerische Gesellschaft für Oto-Rhino-Laryngologie,Basel,CH,Münsterberg 1,,,,29505.6,,,,,29505.6,hco,vifor,2016,muensterberg 1,basel, oto-rhino-laryngologie
5582,"Schweizerische Gesellschaft für Oto-Rhino-Laryngologie, Hals- und Gesichtschirurgie",Basel,CH,Münsterberg 1,,,,10500.0,,,,,10500.0,hco,csl,2016,muensterberg 1,basel," oto-rhino-laryngologie, hals- und gesichtschirurgie"
6898,"Schweizerische Gesellschaft für Palliative Medizin, Pflege und Begleitung",Bern,CH,Bubenbergplatz 11Bern,,,6500.0,0.0,0.0,0.0,0.0,0.0,6500.0,hco,mundipharma,2016,bubenbergplatz 11bern,bern," palliative medizin, pflege und begleitung"
9082,Schweizerische Gesellschaft für Pathologie,Oberkirch,CH,Burghöhe 1,6208,,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,astrazeneca,2015,burghoehe 1,oberkirch, pathologie
5849,Schweizerische Gesellschaft für Pathologie,Oberkirch LU,CH,Burghöhe 1,,,,1383.0,,,,,1383.0,hco,eli,2016,burghoehe 1,oberkirch lu, pathologie
635,Schweizerische Gesellschaft für Pathologie,Oberkirch,CH,Burghöhe 1,,,0.0,6700.0,150.0,0.0,0.0,0.0,6850.0,hco,astrazeneca,2017,burghoehe 1,oberkirch, pathologie
1510,Schweizerische Gesellschaft für Pathologie,Oberkirch LU,CH,Burghöhe 1,,,,126.0,,,,,126.0,hco,eli,2017,burghoehe 1,oberkirch lu, pathologie
2238,"Schweizerische Gesellschaft für Perfusionstechniken, SGfP",Zürich,CH,Rämistrasse 100,,,,3175.0,,,,,3175.0,hco,menarini,2017,raemistrasse 100,zuerich," perfusionstechniken, sgfp"
10762,Schweizerische Gesellschaft für Pharmakologie und Toxikologie Sekretariat SSPT,Basel,CH,Hochbergerstrass e 60C,,,962.0,0.0,0.0,0.0,0.0,0.0,962.0,hco,novartis,2015,hochbergerstrass e 60c,basel, pharmakologie und toxikologie sekretariat sspt
7915,Schweizerische Gesellschaft für Phlebologie,Bruderholz,CH,Medizinische Universitätsklinik,,,,10700.0,,,,,10700.0,hco,servier,2016,medizinische universitaetsklinik,bruderholz, phlebologie
1380,Schweizerische Gesellschaft für Phlebologie,Bad Ragaz,CH,Hans Albrecht-Strasse 1,7310,,,,5000.0,,,,5000.0,hco,daiichi,2017,hans albrechtstrasse 1,bad ragaz, phlebologie
9976,Schweizerische Gesellschaft für Physikalische Medizin und Rehabilitation,Zürich,CH,Stadelhoferstrasse 42,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,gruenenthal,2015,stadelhoferstrasse 42,zuerich, physikalische medizin und rehabilitation
6201,Schweizerische Gesellschaft für Physikalische Medizin und Rehabilitation,Zürich,CH,Stadelhoferstrasse 42,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,gruenenthal,2016,stadelhoferstrasse 42,zuerich, physikalische medizin und rehabilitation
5593,Schweizerische Gesellschaft für Pneumologie,Bern,CH,Chutzenstrasse 10,,,,1530.0,,,,,1530.0,hco,csl,2016,chutzenstrasse 10,bern, pneumologie
11494,Schweizerische Gesellschaft für Pneumologie,Bern,CH,Chutzenstrasse 10,,,0.0,143.0,0.0,0.0,0.0,0.0,143.0,hco,stallergenes,2015,chutzenstrasse 10,bern, pneumologie
6113,Schweizerische Gesellschaft für Pneumologie,BERN,CH,Chutzenstrasse 10,,,7500.0,41471.6,0.0,0.0,0.0,0.0,48971.6,hco,glaxosmithkline,2016,chutzenstrasse 10,bern, pneumologie
7990,Schweizerische Gesellschaft für Pneumologie,Bern,CH,Chutzenstrasse 10,,,,143.0,,,,,143.0,hco,stallergenes,2016,chutzenstrasse 10,bern, pneumologie
176,Schweizerische Gesellschaft für Pneumologie,Bern,CH,Südbahnhofstrasse 14,,,,18242.61,,,,,18242.61,hco,actelion,2017,suedbahnhofstrasse 14,bern, pneumologie
4072,Schweizerische Gesellschaft für Pneumologie,Bern,CH,Chutzenstrasse 10,,,,16950.0,,,,,16950.0,hco,teva,2017,chutzenstrasse 10,bern, pneumologie
1789,Schweizerische Gesellschaft für Pneumologie,Basel,CH,Peter Merian-Strasse 80,,,7500.0,44760.0,0.0,0.0,0.0,0.0,52260.0,hco,glaxosmithkline,2017,peter merianstrasse 80,basel, pneumologie
10582,Schweizerische Gesellschaft für Pneumologie,Bern,CH,Peter Merian-Strasse 80,,,44600.0,0.0,0.0,0.0,0.0,0.0,44600.0,hco,mundipharma,2015,peter merianstrasse 80,bern, pneumologie
1301,Schweizerische Gesellschaft für Pneumologie,Basel,CH,Peter Merian-Strasse 80,,,,8565.0,,,,,8565.0,hco,csl,2017,peter merianstrasse 80,basel, pneumologie
2661,Schweizerische Gesellschaft für Pneumologie,Basel,CH,Peter Merian-Strasse 80,,,11991.0,,,,,,11991.0,hco,mundipharma,2017,peter merianstrasse 80,basel, pneumologie
6891,Schweizerische Gesellschaft für Pneumologie,Bern,CH,Chutzenstrasse 10,,,23060.0,0.0,0.0,0.0,0.0,0.0,23060.0,hco,mundipharma,2016,chutzenstrasse 10,bern, pneumologie
4538,Schweizerische Gesellschaft für Pneumologie,Bern,CH,Südbahnhofstrasse 14,,,,14469.0,,,,,14469.0,hco,actelion,2016,suedbahnhofstrasse 14,bern, pneumologie
4253,Schweizerische Gesellschaft für Pneumologie,Basel,CH,Peter Merian-Strasse 80,,,,7400.16,,,,,7400.16,hco,vifor,2017,peter merianstrasse 80,basel, pneumologie
8798,Schweizerische Gesellschaft für Pneumologie,Bern,CH,Südbahnhofstrasse 14,,,0.0,1175.93,3850.0,0.0,0.0,0.0,5025.93,hco,actelion,2015,suedbahnhofstrasse 14,bern, pneumologie
9912,Schweizerische Gesellschaft für Pneumologie,Bern,CH,Chutzenstrasse 10,,,7500.0,0.0,0.0,0.0,0.0,0.0,7500.0,hco,glaxosmithkline,2015,chutzenstrasse 10,bern, pneumologie
8383,Schweizerische Gesellschaft für Pneumologie (SGP),Bern,CH,Schwarztorstrasse 18,,,,6609.0,,,,,6609.0,hco,vifor,2016,schwarztorstrasse 18,bern, pneumologie (sgp)
11918,Schweizerische Gesellschaft für Pneumologie SGP,Bern,CH,Chutzenstrasse 10,,,0.0,6609.6,0.0,0.0,0.0,0.0,6609.6,hco,vifor,2015,chutzenstrasse 10,bern, pneumologie sgp
6657,Schweizerische Gesellschaft für Psychiatrie und Psychotherapie,Bern,CH,Altenbergstrasse 29,,,,18750.0,,,,,18750.0,hco,mepha,2016,altenbergstrasse 29,bern, psychiatrie und psychotherapie
2317,Schweizerische Gesellschaft für Psychiatrieund Psychotherapie,Bern,CH,Altenbergstrasse 29,,,,15330.0,,,,,15330.0,hco,mepha,2017,altenbergstrasse 29,bern, psychiatrieund psychotherapie
5850,Schweizerische Gesellschaft für Psychoonkologie,Bern,CH,"c/o Krebsliga Schweiz, Effingerstrasse",,,,2000.0,,,,,2000.0,hco,eli,2016,cob krebsliga schweiz effingerstrasse,bern, psychoonkologie
10583,Schweizerische Gesellschaft für Psychoonkologie,Bern,CH,"c/o Krebsliga Schweiz, Effingerstrasse",,,2000.0,0.0,0.0,0.0,0.0,0.0,2000.0,hco,mundipharma,2015,cob krebsliga schweiz effingerstrasse,bern, psychoonkologie
1511,Schweizerische Gesellschaft für Psychoonkologie,Bern,CH,"c/o Krebsliga Schweiz, Effingerstrasse",,,,2000.0,,,,,2000.0,hco,eli,2017,cob krebsliga schweiz effingerstrasse,bern, psychoonkologie
11813,Schweizerische Gesellschaft für Psychoonkologie (SGPO),Bern,CH,"c/o Krebsliga Schweiz, Effingerstrasse 40",,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,teva,2015,cob krebsliga schweiz effingerstrasse 40,bern, psychoonkologie (sgpo)
8799,Schweizerische Gesellschaft für pulmonale Hypertonie,Basel,CH,Münsterberg 1,,,11000.0,3028.9,0.0,0.0,0.0,0.0,14028.9,hco,actelion,2015,muensterberg 1,basel, pulmonale hypertonie
177,Schweizerische Gesellschaft für pulmonale Hypertonie,Basel,CH,Münsterberg 1,,,52210.09,864.72,,,,,53074.81,hco,actelion,2017,muensterberg 1,basel, pulmonale hypertonie
10862,Schweizerische Gesellschaft für Pädiatrie,Fribourg,CH,Rue de I'Hôpital 15,,,0.0,0.0,0.0,0.0,120.0,0.0,120.0,hco,novo,2015,rue de ihopital 15,fribourg, pädiatrie
4536,Schweizerische Gesellschaft für Pädiatrie,Fribourg,CH,Rue de l'hôpital 15,,,,5000.0,,,,,5000.0,hco,actelion,2016,rue de l'hopital 15,fribourg, pädiatrie
6112,Schweizerische Gesellschaft für Pädiatrie,FRIBOURG,CH,Rue de l'Hôpital 15,,,0.0,6750.0,0.0,0.0,0.0,0.0,6750.0,hco,glaxosmithkline,2016,rue de l'hopital 15,fribourg, pädiatrie
1788,Schweizerische Gesellschaft für Pädiatrie,Fribourg,CH,Rue de l'Hôpital 15,,,0.0,5670.0,0.0,0.0,0.0,0.0,5670.0,hco,glaxosmithkline,2017,rue de l'hopital 15,fribourg, pädiatrie
5599,Schweizerische Gesellschaft für Pädiatrie,Fribourg,CH,Postfach,1380,,,6120.0,,,,,6120.0,hco,csl,2016,postfach,fribourg, pädiatrie
9911,Schweizerische Gesellschaft für Pädiatrie,Fribourg,CH,Rue de l'Hôpital 15,,,10000.0,2160.0,0.0,0.0,0.0,0.0,12160.0,hco,glaxosmithkline,2015,rue de l'hopital 15,fribourg, pädiatrie
1313,Schweizerische Gesellschaft für Pädiatrie,Fribourg,CH,Postfach,1380,,,2970.0,,,,,2970.0,hco,csl,2017,postfach,fribourg, pädiatrie
11493,Schweizerische Gesellschaft für Pädiatrie (SGP),Fribourg,CH,Case Postale,1380,,0.0,2592.0,0.0,0.0,0.0,0.0,2592.0,hco,stallergenes,2015,case postale,fribourg, pädiatrie (sgp)
7991,Schweizerische Gesellschaft für Pädiatrie (SGP),Fribourg,CH,Case Postale,1380,,,2592.0,,,,,2592.0,hco,stallergenes,2016,case postale,fribourg, pädiatrie (sgp)
8382,Schweizerische Gesellschaft für Pädiatrie SGP,Fribourg,CH,Rue de l'Hôpital 15,,,,21708.0,,,,,21708.0,hco,vifor,2016,rue de l'hopital 15,fribourg, pädiatrie sgp
4360,Schweizerische Gesellschaft für Pädiatrie SGP (Gemeinsame Jahresversammlung SGP & SSAI),Bern,CH,c/o BBS Congress GmbH - Rabbentalstrasse 83,,,0.0,3888.0,0.0,0.0,0.0,0.0,3888.0,hco,zambon,2017,cob bbs congress gmbh rabbentalstrasse 83,bern, pädiatrie sgp (gemeinsame jahresversammlung sgp & ssai)
2236,"Schweizerische Gesellschaft für Pädiatrie, SGP",Fribourg,CH,Rue de l'Hôpital 15,,,,4970.0,,,,,4970.0,hco,menarini,2017,rue de l'hopital 15,fribourg," pädiatrie, sgp"
3124,Schweizerische Gesellschaft für pädiatrische Endokrinologie und Diabetologie SGPED /SSEDP,Baden,CH,Rütistrasse 3A,,,,4000.0,,,,,4000.0,hco,novo,2017,ruetistrasse 3a,baden, pädiatrische endokrinologie und diabetologie sgped /ssedp
7259,Schweizerische Gesellschaft für pädiatrische Endokrinologie und Diabetologie SGPED /SSEDP,Baden,CH,Rütistrasse 3a,,,,3000.0,,,,,3000.0,hco,novo,2016,ruetistrasse 3a,baden, pädiatrische endokrinologie und diabetologie sgped /ssedp
2237,"Schweizerische Gesellschaft für Pädiatrische Kardiologie, SGPK",Zürich,CH,Steinwiesenstrasse 35,,,,3175.0,,,,,3175.0,hco,menarini,2017,steinwiesenstrasse 35,zuerich," pädiatrische kardiologie, sgpk"
2978,Schweizerische Gesellschaft für Pädiatrische Pneumologie (SGPP) Sekretariat: Prof. Dr. med. C. Barazzone,Genève,CH,Rue Willy-Donzé 6,,,0.0,2300.0,0.0,0.0,0.0,0.0,2300.0,hco,novartis,2017,rue willy-donze 6,geneve, pädiatrische pneumologie (sgpp) sekretariat: prof. dr. med. c. barazzone
