internalid,name,location,country,address,plz,uci,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total,type,source,address_expand,location_expand,name_expand,parent
7496,Aglaea,Buchrain,CH,Hauptstrasse 12,,,,8460.0,,,,,8460.0,hco,sandoz,hauptstrasse 12,buchrain,aglaea,8558
5628,"AGZO "" Gesellschaft der Aerzte des Zürcher Oberlandes""",Dübendorf,CH,Tödiweg 1,8600,,,1500.0,,,,,1500.0,hco,mepha,toediweg 1,duebendorf,"agzo "" gesellschaft der aerzte des zürcher oberlandes""",9194
2855,aha! Allergiezentrum Schweiz,Bern,CH,Scheibenstrasse 20,3000,,,1700.0,,,,,1700.0,hco,biotest,scheibenstrasse 20,bern,aha! allergiezentrum schweiz,8562
6015,Air-Glaciers SA Maison FXB du sauvetage,Sion,CH,Air-Glaciers SA - Maison FXB du sauvetage Route de l'Aéroport 25,,,,1000.0,,,,,1000.0,hco,msd,air-glaciers son altesse maison fxb du sauvetage route de l'aeroport 25,sion,air-glaciers sa maison fxb du sauvetage,9601
3041,Air-Glaciers SA Maison FXB du sauvetage,Sion,CH,Route de l'Aéroport 25,1950,,,1000.0,,,,,1000.0,hco,boehringer,route de l'aeroport 25,sion,air-glaciers sa maison fxb du sauvetage,9601
5724,akj Fachverband Adipositas im Kindes- und Jugendalter,Aarau,CH,Herzogstrasse 1,,,,538.5,,,,,538.5,hco,merck,herzogstrasse 1,aarau,akj fachverband adipositas im kindes- und jugendalter,8564
8834,Alliance Rouge,Bern,CH,Aarbergergasse 56,,,,108400.0,,,,,108400.0,hco,vifor,aarbergergasse 56,bern,alliance rouge,-1
5413,Alternative Communication,Lausanne,CH,Avenue Cecil 2,,,,3900.0,,,,,3900.0,hco,meda,avenue cecil 2,lausanne,alternative communication,8568
6369,AMACTI,Lugano,CH,"Lugano, Via Tesserete 48",,,1700.0,,,,,,1700.0,hco,mundipharma,lugano via tesserete 48,lugano,amacti,8571
6934,AMACTI,Lugano,CH,"c/o Cardiocentro Ticino, Via Tesserete 48",6900,,,3500.0,,,,,3500.0,hco,orion,presso cardiocentro ticino via tesserete 48,lugano,amacti,8571
3743,AMACTI - Associazione Medici Anestesisti Canton Ticino,Lugano,CH,Via Tesserete 48,,,,2000.0,,,,,2000.0,hco,csl,via tesserete 48,lugano,amacti - associazione medici anestesisti canton ticino,8571
304,AMACTI Associazione Medici Anestesisti del Canton Ticino,Lugano,CH,Via Tesserete 48,,,,2500.0,,,,,2500.0,hco,abbvie,via tesserete 48,lugano,amacti associazione medici anestesisti del canton ticino,8571
1836,AMBIMED Basel AG,Basel,CH,Klingentalstrasse 9,4057,40520860,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,bayer,klingentalstrasse 9,basel,ambimed basel ag,-1
7942,AMC - Association Médecins de la Côte,Nyon,CH,Rue Neuve 6,1260,AMCNyon,,750.0,,,,,750.0,hco,servier,rue neuve 6,nyon,amc - association médecins de la côte,8574
5339,Amicale TCC Valais,Sion,CH,Sion,,,,700.0,,,,,700.0,hco,lundbeck,sion,sion,amicale tcc valais,8576
1043,Amis Plus Stiftung,Zürich,CH,Hirschengraben 84,,,,24000.0,,,,,24000.0,hco,amgen,hirschengraben 84,zuerich,amis plus stiftung,8577
1837,AMIS Plus Stiftung,Zürich,CH,Hirschengraben 84,8001,40529773,0.0,20000.0,0.0,0.0,0.0,0.0,20000.0,hco,bayer,hirschengraben 84,zuerich,amis plus stiftung,8577
1492,AMIS Plus Stiftung,Zürich,CH,Hirschengraben 84,,,20000.0,0.0,0.0,0.0,0.0,0.0,20000.0,hco,astrazeneca,hirschengraben 84,zuerich,amis plus stiftung,8577
1838,AndreasKlinik Cham Zug,Cham,CH,Rigistrasse 1,6330,1071097123,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,bayer,rigistrasse 1,cham,andreasklinik cham zug,8580
3884,Annual Meeting Swiss Neurological Society 2018 27.09. – 28.09.2018 Organisator (Zahlungsempfänger) Imk Gegenleistung: Ausstellerstand,Basel,CH,Münsterberg 1,4001,,,4200.3,,,,,4200.3,hco,eisai,muensterberg 1,basel,annual meeting swiss neurological society 2018 27.09. – 28.09.2018 organisator (zahlungsempfänger) imk gegenleistung: ausstellerstand,9400
8110,Anästhesiologie,Zürich,CH,Birmensdorferstrasse 497,,,,850.0,,,,,850.0,hco,shire,birmensdorferstrasse 497,zuerich,anästhesiologie,-1
1839,AOCT Associazione Oculisti Canton Ticino,Lugano,CH,Via Canova 18,6900,40528924,0.0,4500.0,0.0,0.0,0.0,0.0,4500.0,hco,bayer,via canova 18,lugano,aoct associazione oculisti canton ticino,8582
7943,ApA - Ärzte mit Patientenapotheke,St. Gallen,CH,Kolumbanstrasse 2,9008,ApAStGallen,400.0,,,,,,400.0,hco,servier,kolumbanstrasse 2,saint gallen,apa - ärzte mit patientenapotheke,8584
7497,APA Aerzte mit Patientenapothek e,St. Gallen,CH,Kolumbanstrasse 2,,,840.0,2000.0,,,,,2840.0,hco,sandoz,kolumbanstrasse 2,saint gallen,apa aerzte mit patientenapothek e,-1
5523,"APA, Ärzte mit Patientenapotheke",St. Gallen,CH,Kolumbanstrasse 2,,,,3000.0,,,,,3000.0,hco,mepha,kolumbanstrasse 2,saint gallen,"apa, ärzte mit patientenapotheke",8584
5601,Apotheken beider Basel,Basel,CH,Elisabethenstrasse23,,,,700.0,,,,,700.0,hco,mepha,elisabethenstrasse23,basel,apotheken beider basel,-1
5602,Apothekerverband des Kantons Zürich (AVKZ),Zürich,CH,Rotbuchstrasse 83,,,,1000.0,,,,,1000.0,hco,mepha,rotbuchstrasse 83,zuerich,apothekerverband des kantons zürich (avkz),8596
1207,Apothekerverband Kantons Zürich,Zürich,CH,"Rotbuchstrasse 83, Zürich",8037,Not Available,,3000.0,,,,,3000.0,hco,astellas,rotbuchstrasse 83 zuerich,zuerich,apothekerverband kantons zürich,8596
7498,Appenzellerische Ärztegesellschaf t,bühler,CH,Dorfstrasse 50,,,,1000.0,,,,,1000.0,hco,sandoz,dorfstrasse 50,buehler,appenzellerische ärztegesellschaf t,8599
6016,Appenzellische Ärztegesellschaf t,Bühler,CH,Dorfstrasse 50,,,,2000.0,,,,,2000.0,hco,msd,dorfstrasse 50,buehler,appenzellische ärztegesellschaf t,8599
3806,Appenzellische Ärztegesellschaft,Bühler,CH,Dorfstrase 50,9055,,,1000.0,,,,,1000.0,hco,daiichi,dorfstrase 50,buehler,appenzellische ärztegesellschaft,8599
4106,Appenzellische Ärztegesellschaft,Bühler,CH,Dorfstrasse 50,,,,2000.0,,,,,2000.0,hco,eli,dorfstrasse 50,buehler,appenzellische ärztegesellschaft,8599
8835,APRA - l'Association Suisse pour la Recherche sur l'Alzheimer,Genève,CH,Rue Versonnex 7,,,,5000.0,,,,,5000.0,hco,vifor,rue versonnex 7,geneve,apra - l'association suisse pour la recherche sur l'alzheimer,-1
8269,APSI,Paradiso,CH,Via delle Scuole 17,,,,1000.0,,,,,1000.0,hco,ucb,via delle scuole 17,paradiso,apsi,8600
8125,APSI / Dr. med. D.Pedrazzini,Paradiso,CH,via delle Scuole 17,,,,1200.0,,,,,1200.0,hco,stallergenes,via delle scuole 17,paradiso,apsi / dr. med. d.pedrazzini,-1
8836,APSI Associazione Pediatri Svizzera Italiana,Paradiso,CH,Via delle Scuole 17,,,,3200.0,,,,,3200.0,hco,vifor,via delle scuole 17,paradiso,apsi associazione pediatri svizzera italiana,8600
6017,ARAM - Association Romande des Assistantes Médicales,Lausanne,CH,ARAM - Association Romande - des Assistantes Médicales Adresse associative,,,,1800.0,,,,,1800.0,hco,msd,aram association romande des assistantes medicales adresse associative,lausanne,aram - association romande des assistantes médicales,8603
1479,ARAM - Association Romande des Assistantes Médicales à Lausanne,Lausanne,CH,secretariat@aram-vd.ch,,,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,astrazeneca,secretariat@ aram-vd chase,lausanne,aram - association romande des assistantes médicales à lausanne,8603
3042,ARAM - Association Romande des AssistantesMédicales,Lausanne,CH,Adresse associative,1003,,,1500.0,,,,,1500.0,hco,boehringer,adresse associative,lausanne,aram - association romande des assistantesmédicales,8603
1840,Arbeitsgemeinschaft Fortbildung für Apothekenmitarbeiter (AGFAM),Winterthur,CH,Postfach,8411,1055451634,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,bayer,postfach,winterthur,arbeitsgemeinschaft fortbildung für apothekenmitarbeiter (agfam),8605
1493,Arbeitsgemeinschaft für gynäkologische Endoskopie (AGE/GTEG),Bern,CH,Thunstrasse 27,,,0.0,5800.0,0.0,0.0,0.0,0.0,5800.0,hco,astrazeneca,thunstrasse 27,bern,arbeitsgemeinschaft für gynäkologische endoskopie (age/gteg),8607
1841,Arbeitsgruppe für Kardiovaskuläre Pflege und Therapien,Pfeffingen,CH,Universit.-Kinderspital/ Keltenweg 22,4148,40532540,0.0,500.0,0.0,0.0,0.0,0.0,500.0,hco,bayer,universit.-kinderspital keltenweg 22,pfeffingen,arbeitsgruppe für kardiovaskuläre pflege und therapien,8552
7944,Arbeitsgruppe Herzinsuffizienz der SGK,Basel,CH,Universitätsspital Basel - Petersgraben 4,4031,ArbeitsgruppeHerzinsuffizienzSGKBasel,5000.0,,,,,,5000.0,hco,servier,universitaetsspital basel petersgraben 4,basel,arbeitsgruppe herzinsuffizienz der sgk,8614
1044,Arbeitsgruppe Lipide Und Atherosklerose,Diessenhofe N,CH,Hintergasse 65,,,,26925.0,,,,,26925.0,hco,amgen,hintergasse 65,diessenhofe nord,arbeitsgruppe lipide und atherosklerose,8616
1491,Arbeitsgruppe Lipide und Atherosklerose (AGLA),Steinhausen,CH,Sennweidstrasse 46,,,0.0,6000.0,0.0,0.0,4500.0,0.0,10500.0,hco,astrazeneca,sennweidstrasse 46,steinhausen,arbeitsgruppe lipide und atherosklerose (agla),8553
1842,Arbeitsgruppe Lipide und Atherosklerose (AGLA-GSLA),Steinhausen,CH,Sennweidstrasse 46,6312,1051562846,0.0,6000.0,0.0,0.0,0.0,0.0,6000.0,hco,bayer,sennweidstrasse 46,steinhausen,arbeitsgruppe lipide und atherosklerose (agla-gsla),8553
6018,Arbeitsgruppe Lipide und Atherosklerose Geschäftsstelle AGLA c/o Medworld AG,Steinhausen,CH,Arbeitsgruppe Lipide und Atherosklerose - Geschäftsstelle AGLA - c/o Medworld AG Sennweidstrasse 46,,,,8500.0,,,,,8500.0,hco,msd,arbeitsgruppe lipide und atherosklerose  geschaeftsstelle agla  cob medworld ag sennweidstrasse 46,steinhausen,arbeitsgruppe lipide und atherosklerose geschäftsstelle agla ,8553
8837,ARFMPP,Versoix,CH,rte de Suisse 93,,,,2000.0,,,,,2000.0,hco,vifor,route de suisse 93,versoix,arfmpp,8618
4881,ARFMPP Association,GReonmèavnede de Formation,Sewn iMtzéedrleacnidne Psyc,h7o rsuoem Caatilqvuine et Psychosocial,,,0.0,100000.0,0.0,0.0,0.0,0.0,100000.0,hco,gruenenthal,h7o rsuoem caatilqvuine etage psychosocial,greonmeavnede de formation,arfmpp association,-1
1843,Argomed Ärzte AG,Lenzburg,CH,Bahnhofstrasse 24,5600,40700888,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,bayer,bahnhofstrasse 24,lenzburg,argomed ärzte ag,8619
5525,Argomed Ärzte AG,Lenzburg,CH,Bahnhofstrasse 24,,,,5000.0,,,,,5000.0,hco,mepha,bahnhofstrasse 24,lenzburg,argomed ärzte ag,8619
6019,Argomed Ärzte AG,Lenzburg,CH,Bahnhofstrasse 24,,,,2000.0,,,,,2000.0,hco,msd,bahnhofstrasse 24,lenzburg,argomed ärzte ag,8619
669,Ars Medica Clinica,Gravesano,CH,Via Grumo 16,,,,1857.01,,,,,1857.01,hco,almirall,via grumo 16,gravesano,ars medica clinica,8872
6370,Arud Zentren für Suchtmedizin,Zürich,CH,"Zürich, Schützengasse 31",,,4000.0,,,,,,4000.0,hco,mundipharma,zuerich schuetzengasse 31,zuerich,arud zentren für suchtmedizin,8624
4677,Arud Zentren für Suchtmedizin,Zürich,CH,Konradstrasse 32,,,15000.0,0.0,0.0,0.0,0.0,0.0,15000.0,hco,glaxosmithkline,konradstrasse 32,zuerich,arud zentren für suchtmedizin,8625
4556,Arud Zentrum für Suchtmedizin,Zürich,CH,Schützengasse 31,,,,4000.0,1849.0,13478.0,,,19327.0,hco,gilead,schuetzengasse 31,zuerich,arud zentrum für suchtmedizin,8624
305,Arud Zentrum für Suchtmedizin,Zürich,CH,Schützengasse 31,,,,4000.0,984.0,1775.0,,,6759.0,hco,abbvie,schuetzengasse 31,zuerich,arud zentrum für suchtmedizin,8624
6020,Arud Zentrum für Suchtmedizin [H_A500],Zürich,CH,Arud Zentrum für Suchtmedizin Schützengasse 31,,,,5500.0,,,,,5500.0,hco,msd,arud zentrum fuer suchtmedizin schuetzengasse 31,zuerich,arud zentrum für suchtmedizin [h_a500],8624
9136,arzthaus.ch AG,Aarau,CH,Bahnhofstrasse 29,,,0.0,0.0,355.0,98.0,0.0,0.0,453.0,hco,zambon,bahnhofstrasse 29,aarau,arzthaus.ch ag,-1
7499,Arztpraxis Frutigen,Frutigen,CH,Adelbodenstrasse 21,,9041102435,,1075.0,1075.0,,,,2150.0,hco,sandoz,adelbodenstrasse 21,frutigen,arztpraxis frutigen,-1
1208,Arztpraxis im Park AG,Meggen,CH,"Luzernerstrasse 37, Meggen",6045,7601002522748,,,,,1000.0,52.0,1052.0,hco,astellas,luzernerstrasse 37 meggen,meggen,arztpraxis im park ag,-1
7948,ASI-ADOC,Paradiso - Lugano,CH,Viale San Salvatore 7,6902,ASIADOCParadisoLugano,,700.0,,,,,700.0,hco,servier,viale san salvatore 7,paradiso lugano,asi-adoc,8630
5336,"ASI-ADOC Dr, Michele Mattia",Lugano,CH,Lugano,,,,750.0,,,,,750.0,hco,lundbeck,lugano,lugano,"asi-adoc dr, michele mattia",-1
5059,ASI-ADOC Libera la mente,Lugano-Paradiso,CH,Viale San Salvatore 7,,,0.0,500.0,0.0,0.0,0.0,0.0,500.0,hco,janssen,viale san salvatore 7,lugano-paradiso,asi-adoc libera la mente,8630
5613,ASI_ADOCAssociazione della Svizzera Italiana per i disturbi d'Ansia,Lugano,CH,Viale San Salvatore 7,6902,,,500.0,,,,,500.0,hco,mepha,viale san salvatore 7,lugano,asi_adocassociazione della svizzera italiana per i disturbi d'ansia,-1
7949,ASPCO Association Suisse de Psychothérapie Cognitive,Genève,CH,Rue du Conseil-Général 12,1205,ASPCOGenève,,1500.0,,,,,1500.0,hco,servier,rue du conseil-general 12,geneve,aspco association suisse de psychothérapie cognitive,-1
8270,ASROMM,Chêne-Bourg,CH,Rue Peillonnex 28,,,,1000.0,,,,,1000.0,hco,ucb,rue peillonnex 28,chene-bourg,asromm,8632
7500,ASROMM (Association Suisse Romande de Médicine Manuelle),Chêne-Bourg,CH,"28, Route de Peilloux",,,,600.0,,,,,600.0,hco,sandoz,28 route de peilloux,chene-bourg,asromm (association suisse romande de médicine manuelle),8632
4884,ASROMM Association,C Shuêinses-eB Rouormgande de Mé,Sdweictzineer lManadnuelle,"28, rue Peillonnex",,,0.0,80000.0,0.0,0.0,0.0,0.0,80000.0,hco,gruenenthal,28 rue peillonnex,calle shueinses-eb rouormgande de maitre,asromm association,-1
306,Ass. des Gastroentérologues valaisans,Muraz (Sierre),CH,Rue De La Vannire 18,,,,4000.0,,,,,4000.0,hco,abbvie,rue de la vannire 18,muraz sierre,ass. des gastroentérologues valaisans,8633
1499,Ass. Mendrisio Medical Meeting,Minusio,CH,Via Cadogno 1,,,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,astrazeneca,via cadogno 1,minusio,ass. mendrisio medical meeting,-1
8843,"Association ""Les journées de gériatrie de la TChaux""",La Chaux-de-Fonds,CH,Rue de la Serre 7,,,,6000.0,,,,,6000.0,hco,vifor,rue de la serre 7,la chaux-de-fonds,"association ""les journées de gériatrie de la tchaux""",8659
3740,Association COALAT,Lausanne,CH,Rue du Bugnon,,,,30000.0,,,,,30000.0,hco,csl,rue du bugnon,lausanne,association coalat,8645
486,Association Conférence de pneumologie,Martigny,CH,Rue des Morasses 4,,,,1500.0,,,,,1500.0,hco,actelion,rue des morasses 4,martigny,association conférence de pneumologie,8642
8844,Association Conférences de pneumologie,Martigny,CH,Rue des Morasses 4,,,,2500.0,,,,,2500.0,hco,vifor,rue des morasses 4,martigny,association conférences de pneumologie,8642
5414,Association Conférences en pneumologie pédiatrique,Lausanne,CH,Avenue de Rumine 27,,,,800.0,,,,,800.0,hco,meda,avenue de rumine 27,lausanne,association conférences en pneumologie pédiatrique,-1
4683,Association contre le VIH et autres infectionstransmissibles,Basel,CH,Spitalstrasse 12,,,0.0,32310.0,0.0,0.0,0.0,0.0,32310.0,hco,glaxosmithkline,spitalstrasse 12,basel,association contre le vih et autres infectionstransmissibles,8646
7070,Association d'Aesculape,Lutry,CH,Rue Verdaine 8a c/o Dr Reymond Thierry,,,,1250.0,,,,,1250.0,hco,pierre,rue verdaine 8a centreo docteur reymond thierry,lutry,association d'aesculape,8648
1852,Association des Médecins de Famille Fribourg,Farvagny,CH,Impasse du Petit-Crét 3,1726,1067218934,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,bayer,impasse du petit-cret 3,farvagny,association des médecins de famille fribourg,-1
4684,Association Excellence in Paediatrics Institute,Morges,CH,Rue des Vignerons 1b,,,86361.5,0.0,0.0,0.0,0.0,0.0,86361.5,hco,glaxosmithkline,rue des vignerons 1b,morges,association excellence in paediatrics institute,8652
1490,"Association genevoise d'asthme, d’immunologie et d’allergie (AGAIA)",Genève,CH,Rue Emile-Yung 11,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,astrazeneca,rue emile-yung 11,geneve,"association genevoise d'asthme, d’immunologie et d’allergie (agaia)",8554
1653,Association genevoise de médecins travaillant en réseau (REMED),Genève,CH,Rue du Conseil-Général 11,,,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0,hco,astrazeneca,rue du conseil-general 11,geneve,association genevoise de médecins travaillant en réseau (remed),8649
1500,Association Genevoise des Médecins de famille internistes et généralistes,Genève,CH,Chemin Beau-Soleil 22,,,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0,hco,astrazeneca,chemin beau-soleil 22,geneve,association genevoise des médecins de famille internistes et généralistes,8634
4685,"Association Genevoise d’Allergologie,d’Immunologie et d’Asthme",Genève,CH,Rue Emile Yung 11,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,glaxosmithkline,rue emile yung 11,geneve,"association genevoise d’allergologie,d’immunologie et d’asthme",-1
3817,Association GRIMM,Sion,CH,Rue Chanoine Berchtold 26,1950,,,1000.0,,,,,1000.0,hco,daiichi,rue chanoine berchtold 26,sion,association grimm,-1
1853,Association Journée Jurasienne de Médecine,Delémont,CH,Rue de la Préfecture 1,2800,1053109088,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,bayer,rue de la prefecture 1,delemont,association journée jurasienne de médecine,8643
8845,Association journée jurasienne de médecine,Delémont,CH,Rue de la Préfecture 1,,,,1500.0,,,,,1500.0,hco,vifor,rue de la prefecture 1,delemont,association journée jurasienne de médecine,8643
7950,Association Journée Jurassienne de médecine,Delémont,CH,FMH médecine interne générale - Préfecture 1,2800,AssociationJournéeJurassiennedemédecineDelémont,,1500.0,,,,,1500.0,hco,servier,fmh medecine interne generale prefecture 1,delemont,association journée jurassienne de médecine,8643
6375,Association Journée Jurassienne de médecine,Delémont,CH,"Delémont, rue de la Préfecture 1",,,1500.0,,,,,,1500.0,hco,mundipharma,delemont rue de la prefecture 1,delemont,association journée jurassienne de médecine,8643
4686,Association Journée Jurassienne de Médecine,Delémont,CH,Avenir 12,,,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,glaxosmithkline,avenir 12,delemont,association journée jurassienne de médecine,8643
3046,Association Journée Jurassienne de Médecine,Delémont,CH,Rue de la Préfecture 1,2800,,,1500.0,,,,,1500.0,hco,boehringer,rue de la prefecture 1,delemont,association journée jurassienne de médecine,8643
6028,Association Journée Jurassienne de Médecine c/o Dr. Markus Hug,Delémont,CH,Association Journée Jurassienne de - Médecine - c/o Dr. Markus Hug Rue de la Préfecture 1,,,,1500.0,,,,,1500.0,hco,msd,association journee jurassienne de  medecine centreo docteur markus hug rue de la prefecture 1,delemont,association journée jurassienne de médecine ,8643
6029,Association Journées de Gériatrie de la T'Chaux c/o Dr. Mauro Walter Gusmini,La Chaux-de-Fonds,CH,Association - Journées de Gériatrie de la T'Chaux - c/o Dr. Mauro Walter Gusmini Rue de la Serre 7,,,,6000.0,,,,,6000.0,hco,msd,association  journees de geriatrie de la t'chaux centreo docteur mauro walter gusmini rue de la serre 7,la chaux-de-fonds,association journées de gériatrie de la t'chaux ,8659
1854,Association Les Journées de Gériatrie de La T'chaux,La Chaux-de-Fonds,CH,Rue de la Serre 7,2300,1078390284,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,bayer,rue de la serre 7,la chaux-de-fonds,association les journées de gériatrie de la t'chaux,8659
6376,Association médecin de famille Fribourg,Riaz,CH,"Riaz, Impasse des Terreaux 4",,,2000.0,,,,,,2000.0,hco,mundipharma,riaz impasse des terreaux 4,riaz,association médecin de famille fribourg,8650
5385,Association médecin de famille Fribourg,Farvagny,CH,Farvagny,,,,2000.0,,,,,2000.0,hco,lundbeck,farvagny,farvagny,association médecin de famille fribourg,9669
8846,Association médecins de famille Fribourg,Riaz,CH,Impasse des terreaux 4,,,,2000.0,,,,,2000.0,hco,vifor,impasse des terreaux 4,riaz,association médecins de famille fribourg,8650
3239,Association médecins de la Côte,Nyon,CH,Rue Neuve 6,,,,750.0,,,,,750.0,hco,bristol,rue neuve 6,nyon,association médecins de la côte,8574
6030,Association médecins de la côte c/o Dr. Sara Inoubli Le Roy,Nyon,CH,Association médecins de la côte - c/o Dr. Sara Inoubli Le Roy Rue Neuve 6,,,,1500.0,,,,,1500.0,hco,msd,association medecins de la cote centreo docteur sara inoubli le roy rue neuve 6,nyon,association médecins de la côte ,8574
7719,Association Neuchâteloise des Diabétiques,La Chaux-De-Fonds,CH,Rue de la Paix 75,2301,,,500.0,,,,,500.0,hco,sanofi,rue de la paix 75,la chaux-de-fonds,association neuchâteloise des diabétiques,-1
6031,Association par les Médecins pour les Médecins,Corsier-sur-Veve y,CH,Association par les Médecins - pour les Médecins Sentier de Beau-Site 2,,,,4000.0,,,,,4000.0,hco,msd,association par les medecins pourtour les medecins sentier de beau-site 2,corsier-sur-veve yy,association par les médecins pour les médecins,-1
4687,"Association par les Médecins, pour les Médecins",Martigny,CH,Av. de la Gare 17,,,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,glaxosmithkline,avenue de la gare 17,martigny,"association par les médecins, pour les médecins",8664
5606,Association PharmaGenève,Genève,CH,Rue Du-Bois-Melly 2,1205,,,2500.0,,,,,2500.0,hco,mepha,rue du-bois-melly 2,geneve,association pharmagenève,-1
8847,Association PharmaGenève,Genève,CH,rue du Bois-Melly 2bis,,,,1500.0,,,,,1500.0,hco,vifor,rue du bois-melly 2bis,geneve,association pharmagenève,-1
7501,Association PharmaGenève,Genève,CH,Rue Du-Bois-Melly 2bis,,,,3000.0,,,,,3000.0,hco,sandoz,rue du-bois-melly 2bis,geneve,association pharmagenève,-1
