,name,location,country,address,plz,uci,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total,type,source,address_expand,location_expand,parent,r_name,r_location,r_address,r_ratio,log
489,Arbeitsgruppe Lipide und Atherosklerose (AGLA ),Steinhausen,CH,Sennweidstrasse 46,,,0.0,7500.0,0.0,0.0,12000.0,0.0,19500.0,hco,astrazeneca,sennweidstrasse 46,steinhausen,3809,36,42,35,113,"name=100,location=100,address=100,total=300"
2509,Arbeitsgruppe Lipide und Atherosklerose Geschäftsstelle AGLA c/o Medworld AG,Steinhausen,CH,Sennweidstrasse 46,,,,9000.0,,,,,9000.0,hco,msd,sennweidstrasse 46,steinhausen,3205,39,42,35,116,"name=100,location=100,address=100,total=300"
492,Arbeitsgruppe für Echokardiographie,Bern,CH,Sidlerstrasse 4,,,0.0,4500.0,0.0,0.0,0.0,0.0,4500.0,hco,astrazeneca,sidlerstrasse 4,bern,492,31,24,32,87,
2798,Arbeitsgruppe für Herzinsuffizienz Präsident: Prof. Dr. med. Roger Hullin,Bern,CH,Schwarztorstrass e 18,,,15600.00,0,0,0,0,0,15000.00,hco,novartis,schwarztorstrass e 18,bern,2798,37,24,22,83,
747,Arbeitsgruppe für Kardiovaskuläre Pflege und Therapien,Bern,CH,Dufourstrasse 30,3005,40532540,0.0,500.0,0.0,0.0,0.0,0.0,500.0,hco,bayer,dufourstrasse 30,bern,747,42,24,19,85,
2799,Argomed Ärzte AG,Lenzburg,CH,Bahnhofstrasse 24,,,0,0,1200.00,400.00,0,0,1600.00,hco,novartis,bahnhofstrasse 24,lenzburg,2373,26,38,36,100,"name=100,location=100,address=100,total=300"
2373,Argomed Ärzte AG,Lenzburg,CH,Bahnhofstrasse 24,,,,10500.0,,,,,10620,hco,mepha,bahnhofstrasse 24,lenzburg,2373,26,38,36,100,
3045,Arnold endocrinologie et neurologie SA,Sion,CH,Rue de Lausanne 35,,,,,,,400.0,,400,hco,novo,rue de lausanne 35,sion,3045,36,24,29,89,
2673,Arud,Zürich,CH,,,,4600.0,,,,,,4600.0,hco,mundipharma,nan,zuerich,1635,12,30,11,53,"name=100,location=100,address=21,total=221"
8,Arud Zentren für Suchtmedizin - Geschäftsstelle,Zürich,CH,Schützengasse 31,,,15000.0,4000.0,,,7800.0,,26800.0,hco,abbvie,schuetzengasse 31,zuerich,8,32,30,36,98,
1634,Arud Zentrum für Suchtmedizin,Horgen,CH,Seestrasse 185,,,,,526.0,500.0,,,1026.0,hco,gilead,seestrasse 185,horgen,1634,29,32,27,88,
1635,Arud Zentrum für Suchtmedizin,Zürich,CH,Konradstrasse 32,,,1500.0,546.0,1000.0,,,,3046.0,hco,gilead,konradstrasse 32,zuerich,1635,29,30,19,78,
2510,Arud Zentrum für Suchtmedizin [H_A500],Zürich,CH,Schützengasse 31,,,,2000.0,,,,,2000.0,hco,msd,schuetzengasse 31,zuerich,2510,29,30,36,95,
4110,Asana Gruppe AG,Menziken,CH,Spitalstrasse 1,,,,2000.0,,,,,2000.0,hco,vifor,spitalstrasse 1,menziken,1067,23,38,26,87,"name=100,location=100,address=100,total=300"
1067,"Asana Gruppe AG, Spital Menziken MedizinKardiologie",Menziken,CH,Spitalstrasse 1,5737,,,3000.0,,,,,3000.0,hco,boehringer,spitalstrasse 1,menziken,2296,36,38,26,100,"name=100,location=100,address=100,total=300"
496,Ass. Mendrisio Medical Meeting,Minusio,CH,Via Cadogno 1,,,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,astrazeneca,via cadogno 1,minusio,760,31,20,21,72,"name=93,location=100,address=100,total=293"
9,Ass. des Gastroentérologues valaisans,Muraz,CH,Rue de la Vanire 18,,,,4000.0,,,,,4000.0,hco,abbvie,rue de la vanire 18,muraz,9,39,11,29,79,
2809,Ass. genevoise des medecins de famille interniste généralistes (AGeMIG) c/o Dr Didier Châtelain,Genève,CH,Rue du Conseil-Général 11,,,0,4000.00,0,0,0,0,4000.00,hco,novartis,rue du conseil-general 11,geneve,2515,45,32,34,111,"name=99,location=100,address=100,total=299"
2515,Ass. genevoise des médecins de famille interniste généralistes (AGeMIG) c/o Dr Didier Châtelain,Genève,CH,Rue du Conseil-Général 11,,,,13500.0,,,,,13500.0,hco,msd,rue du conseil-general 11,geneve,3766,45,32,34,111,"name=92,location=100,address=100,total=292"
3649,Ass.Mendrisio,Bedano,CH,Via Belvedere 10,6930,,,,,,3000.0,,3000.0,hco,sanofi,via belvedere 10,bedano,1708,21,21,25,67,"name=82,location=100,address=100,total=282"
2354,"Association ""Journée Jurassienne de Médecine""",Delémont,CH,Rue de la Préfecture 1,2800,,,1600.0,,,,,1660,hco,mepha,rue de la prefecture 1,delemont,2812,33,38,37,108,"name=100,location=100,address=100,total=300"
3050,Association COALAT,Lausanne,CH,Rue du Bugnon,,,,5000.0,,,,,5000,hco,novo,rue du bugnon,lausanne,1319,25,48,21,94,"name=100,location=100,address=100,total=300"
1319,Association COALAT,Lausanne,CH,Rue du Bugnon,,,,30000.0,,,,,30000.0,hco,cls,rue du bugnon,lausanne,4112,25,48,21,94,"name=100,location=100,address=100,total=300"
4112,"Association COALAT, Service d'Anesthésiologie",Lausanne,CH,"Rue du Bugnon 46, BH 10-315",,,,3000.0,,,,,3000.0,hco,vifor,rue du bugnon 46 bh 10-315,lausanne,3050,34,48,24,106,"name=100,location=100,address=100,total=300"
1834,Association CRAL,Le Mont sur Lausanne,CH,Ch des Buchilles 8,,,0.0,1800.0,0.0,0.0,0.0,0.0,1800.0,hco,gruenenthal,chemin des buchilles 8,le mont sur lausanne,1834,26,42,32,100,
2810,Association D’Esculape En Lavaux (ADAEL) c/o Dr Thierry Reymond,Lutry,CH,Rue Verdaine,,,0,2000.0,0,0,0,0,2000.00,hco,novartis,rue verdaine,lutry,3716,44,22,29,95,"name=85,location=100,address=100,total=285"
2005,Association D’Esculape En Lavaux ADEL,Lutry,CH,"Association D’Esculape En Lavaux, Grand- Rue 22",1095,,,2000.0,,,,,2000.0,hco,leo,association d'esculape enceinte lavaux grand rue 22,lutry,1826,36,22,24,82,"name=99,location=100,address=100,total=299"
1702,Association Excellence in Paediatrics Institute,Morges,CH,Rue des Vignerons 1b,,,49000.0,0.0,0.0,0.0,0.0,0.0,49000.0,hco,glaxosmithkline,rue des vignerons 1b,morges,3245,39,21,28,88,"name=84,location=100,address=95,total=279"
2114,"Association Genevoise d'Asthme, d'Allergologie et d'Immunologie clinique",Genève,CH,Rue Emile-Yung 11,,,,1000.0,,,,,1000.0,hco,meda,rue emile-yung 11,geneve,1703,34,32,36,102,"name=100,location=100,address=100,total=300"
497,Association Genevoise des Médecins de famille internistes et généralistes,Genève,CH,Chemin Beau-Soleil 22,,,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0,hco,astrazeneca,chemin beau-soleil 22,geneve,1866,41,32,32,105,"name=86,location=100,address=100,total=286"
1703,"Association Genevoise d’Allergologie,d’Immunologie et d’Asthme",Genève,CH,Rue Emile Yung 11,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,glaxosmithkline,rue emile yung 11,geneve,488,35,32,36,103,"name=92,location=100,address=100,total=292"
1835,Association Groupe Lausanne Nord,Lausanne,CH,Avenue de Chailly 25,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,gruenenthal,avenue de chailly 25,lausanne,163,30,48,33,111,"name=87,location=100,address=100,total=287"
756,Association Journée Jurasienne de Médecine,Delémont,CH,Rue de la Préfecture 1,2800,1053109088,0.0,1600.0,0.0,0.0,0.0,0.0,1600.0,hco,bayer,rue de la prefecture 1,delemont,4113,33,38,37,108,"name=100,location=100,address=100,total=300"
2679,Association Journée Jurassienne de Médecine,Delémont,CH,,,,1600.0,,,,,,1600.0,hco,mundipharma,nan,delemont,1704,33,38,11,82,"name=100,location=100,address=33,total=233"
1704,Association Journée Jurassienne de Médecine,Delémont,CH,Avenir 12,,,0.0,1600.0,0.0,0.0,0.0,0.0,1600.0,hco,glaxosmithkline,avenir 12,delemont,1704,33,38,24,95,
2812,Association Journée Jurassienne de Médecine c/o Dr. Markus Hug,Delémont,CH,Rue de la Prefecture 1,,,0,1600.00,0,0,0,0,1600.00,hco,novartis,rue de la prefecture 1,delemont,756,41,38,37,116,"name=84,location=100,address=100,total=284"
2516,Association Journées de Gériatrie de la T'Chaux c/o Dr. Mauro Walter Gusmini,La Chaux-de-Fonds,CH,Rue de la Serre 7,,,,6500.0,,,,,6500.0,hco,msd,rue de la serre 7,la chaux-de-fonds,757,41,33,30,104,"name=95,location=100,address=100,total=295"
757,Association Les Journées de Gériatrie de La T'chaux,La Chaux-de-Fonds,CH,Rue de la Serre 7,2300,1060071678,0.0,7500.0,0.0,0.0,0.0,0.0,7500.0,hco,bayer,rue de la serre 7,la chaux-de-fonds,757,39,33,30,102,
3654,Association Malattie Genetiche Rare - Svizzera Italiana,Bellinzona,CH,Via Orico 9,6500,,,10000.0,,,,,10000.0,hco,sanofi,via orico 9,bellinzona,3654,40,43,22,105,
2144,Association Médecins de la Côte,Nyon,CH,c/o Dr. Sarra Inoubli Le Roy. 6 Rue Neuve,,,,1500.0,,,,,1500.0,hco,menarini,centreo docteur sarra inoubli le roy 6 rue neuve,nyon,4114,31,24,19,74,"name=100,location=100,address=100,total=300"
758,Association Périnatalité Valais,Siviriez,CH,Route de Brenles 43,1678,1053030670,0.0,500.0,0.0,0.0,0.0,0.0,500.0,hco,bayer,route de brenles 43,siviriez,758,33,19,40,92,
2277,Association Quadrimed,Crans-Montana 1,CH,Case postale 299,,,,10427.0,,,,,10427,hco,mepha,case postale 299,crans-montana 1,4231,27,21,25,73,"name=100,location=100,address=100,total=300"
3216,Association Rencontre cardiologique annuelle,Genève,CH,Rue Marignac 13,,,0.0,2000,0,0,0,0,2000,hco,pfizer,rue marignac 13,geneve,759,32,32,32,96,"name=97,location=100,address=100,total=297"
759,Association Rencontres cardiologiques annuelles,Genève,CH,Rue Marignac 13,1206,1052313543,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,bayer,rue marignac 13,geneve,759,35,32,32,99,
428,Association Research in Surgery (ARS),Genève,CH,Rue Gabrielle-Perret-Gentil 4,,,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0,hco,astellas,rue gabrielle-perret-gentil 4,geneve,428,39,32,31,102,
948,Association Romande Des Assistantes Medicales,St-Légier,CH,Chemin du Lussy 18,,,,1800.0,,,,,1800.0,hco,bgp,chemin du lussy 18,st-legier,948,34,36,29,99,
1706,Association Romande des Assistantes Médicales(ARAM),Lausanne,CH,(no postal address),,,0.0,3600.0,0.0,0.0,0.0,0.0,3600.0,hco,glaxosmithkline,no postal address,lausanne,1706,36,48,24,108,
2681,Association Suisse Romande de Médecine Manuelle,Lausanne,CH,,,,1000.0,,,,,,1000.0,hco,mundipharma,nan,lausanne,2343,39,48,11,98,"name=100,location=100,address=22,total=222"
280,Association Suisseromande De Médecinemanuelle,Genève,CH,Av. Vinet 19,,,,1500.0,,,,,1500.0,hco,amgen,avenue vinet 19,geneve,280,38,32,32,102,
3052,Association Valaisanne du Diabète,Sion,CH,Rue de Condémines 16,,,800.0,550.0,,,,,1350,hco,novo,rue de condemines 16,sion,3052,30,24,28,82,
1894,Association contre le VIH,Basel,CH,Spitalstrasse 12,,,0.0,0.0,0,0,30000,0,30000.0,hco,jansen,spitalstrasse 12,basel,10,34,33,25,92,"name=100,location=100,address=100,total=300"
10,Association contre le VIH et autres infections transmissibles,Basel,CH,Spitalstrasse 12,,,,30000.0,,,,,30000.0,hco,abbvie,spitalstrasse 12,basel,1701,37,33,25,95,"name=99,location=100,address=100,total=299"
1701,Association contre le VIH et autres infectionstransmissibles,Basel,CH,Spitalstrasse 12,,,0.0,32400.0,0.0,0.0,0.0,0.0,32400.0,hco,glaxosmithkline,spitalstrasse 12,basel,1894,36,33,25,94,"name=100,location=100,address=100,total=300"
3389,Association d'Aesculape,Lutry,CH,Rue Verdaine 8a c/o Dr Reymond Thierry,,,,1250.0,,,,,1250.0,hco,pierre,rue verdaine 8a centreo docteur reymond thierry,lutry,3716,31,22,22,75,"name=100,location=100,address=100,total=300"
755,Association d'Aesculape en Lavaux (ADEL),Lutry,CH,Rue Verdaine 8a,1095,1052796303,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,bayer,rue verdaine 8a,lutry,3389,36,22,32,90,"name=100,location=100,address=100,total=300"
3051,Association fribourgeoise du diabète Freiburger Diabetes-Gesellschaft,Fribourg,CH,Rte Saint-Nicolas-de-Flüe 2,,,,800.0,,,,,800,hco,novo,route saint-nicolas-de-flue 2,fribourg,3051,37,29,27,93,
488,"Association genevoise d'asthme, d’immunologie et d’allergie (AGAIA )",Genève,CH,Rue Emile-Yung 11,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,astrazeneca,rue emile-yung 11,geneve,2811,36,32,36,104,"name=100,location=100,address=94,total=294"
627,Association genevoise de médecins travaillant en réseau (REMED),Genève,CH,Rue du Conseil-Général 11,,,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0,hco,astrazeneca,rue du conseil-general 11,geneve,1777,36,32,34,102,"name=100,location=100,address=100,total=300"
2811,Association genevoise d’asthme d'immunologie et d'allergie (AGAIA) c/o Dominique laques (Träsorier),Genève,CH,Rue Enile-Yung 11,,,0,2000.0,0,0,0,0,2000.00,hco,novartis,rue enile-yung 11,geneve,2408,36,32,36,104,"name=100,location=100,address=91,total=291"
4113,Association journée jurasienne de médecine,Delémont,CH,Rue de la Préfecture 1,,,,6500.0,,,,,6500.0,hco,vifor,rue de la prefecture 1,delemont,3277,33,38,37,108,"name=100,location=100,address=100,total=300"
4114,Association médecins de la Côte,Nyon,CH,Rue Neuve 6,,,,750.0,,,,,750.0,hco,vifor,rue neuve 6,nyon,3718,31,24,30,85,"name=100,location=100,address=100,total=300"
1188,Association médecins de la Côte,Nyon,CH,Rue Neuve 6,,,,750.0,,,,,750,hco,bristol,rue neuve 6,nyon,3718,31,24,30,85,"name=100,location=100,address=100,total=300"
2813,Association médecins de la côte c/o Dr. Sara Inoubli Le Roy,Nyon,CH,Rue Neuve 6,,,0,1500.00,0,0,0,0,1500.00,hco,novartis,rue neuve 6,nyon,2144,47,24,30,101,"name=100,location=100,address=100,total=300"
2517,Association par les Médecins pour les Médecins Président: Dr. Lionel Jacquier,Martigny,CH,Avenue de la Gare 17,,,,5000.0,,,,,5000.0,hco,msd,avenue de la gare 17,martigny,1705,39,38,33,110,"name=100,location=100,address=100,total=300"
1705,"Association par les Médecins, pour les Médecins",Martigny,CH,Av. de la Gare 17,,,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,glaxosmithkline,avenue de la gare 17,martigny,1705,32,38,33,103,
2680,Association romande pour la formation continue en oncologie médicale,Vugelles-la-Mothe,CH,,,,1500.0,,,,,,1500.0,hco,mundipharma,nan,vugelles-la-mothe,43,39,47,11,97,"name=92,location=100,address=18,total=210"
729,Association suisse pour la promotion globale de la santé,Lausanne,CH,Avenue de Valmont 16,,,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,hco,baxter,avenue de valmont 16,lausanne,194,42,48,28,118,"name=100,location=100,address=100,total=300"
194,Association suisse pour la promotion globale de la santé,Lausanne,CH,Avenue de Valmont 16,1010,,,10000.0,,,,,10000.0,hco,allergan,avenue de valmont 16,lausanne,194,42,48,28,118,
279,Associationrencontrecardiologique,Genève,CH,Rue Marignac 13,,,,3000.0,,,,,3000.0,hco,amgen,rue marignac 13,geneve,279,34,32,32,98,
2145,Associazione Lugano Meeting Gruppo di Qualità,Mendrisio,CH,c/o Alessandro Del Bufalo. Va GiuseppeMola 35,,,,800.0,,,,,800.0,hco,menarini,presso alessandro del bufalo varese giuseppemola 35,mendrisio,2145,30,18,21,69,
2518,Associazione Lugano Meeting Gruppo di Qualità Sud c/o Dr. med. Alessandro Del Bufalo,Lugano,CH,Via Riva Vela 12,,,,800.0,,,,,800.0,hco,msd,via riva vela 12,lugano,2814,43,42,25,110,"name=100,location=100,address=100,total=300"
2814,Associazione Lugano Meeting Gruppo di Qualitä Sud c/o Dr. med. Alessandro Del H Bufalo C,Lugano,CH,Via Riva Vela 12,,,0,800.00,0,0,0,0,800.00,hco,novartis,via riva vela 12,lugano,2814,43,42,25,110,
2410,Associazione MMM,Minusio,CH,Via Cadogno 1,,,,3000.0,,,,,3000.0,hco,merck,via cadogno 1,minusio,3908,23,20,21,64,"name=100,location=100,address=100,total=300"
3908,Associazione MMM Mendrisio Medicai Meeting,Minusio,CH,Via Cadogno 1,6648,,0,500.00,0,0,0,0,500.00,hco,takeda,via cadogno 1,minusio,2146,33,20,21,74,"name=100,location=100,address=100,total=300"
760,Associazione MMM Mendrisio Medical Meeting,Minusio,CH,Via Cadogno 1,6648,1051680388,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,bayer,via cadogno 1,minusio,2410,35,20,21,76,"name=100,location=100,address=100,total=300"
2037,Associazione Medical Meeting,Minusio,CH,Via Cadogno 1,,,,800.0,,,,,800.0,hco,lundbeck,via cadogno 1,minusio,760,29,20,21,70,"name=100,location=100,address=100,total=300"
2682,Associazione Medical Meeting,Minusio,CH,,,,3000.0,,,,,,3000.0,hco,mundipharma,nan,minusio,760,29,20,11,60,"name=100,location=100,address=25,total=225"
281,Associazione Medicalmeeting,Minusio,CH,Via Cadogno 1,,,,1500.0,,,,,1500.0,hco,amgen,via cadogno 1,minusio,2037,27,20,21,68,"name=98,location=100,address=100,total=298"
2683,Associazione Medici Anestesisti Canton Ticino,Lugano,CH,,,,2200.0,,,,,,2200.0,hco,mundipharma,nan,lugano,6,34,42,11,87,"name=100,location=100,address=15,total=215"
1600,Associazione Medici Internisti,Paradiso,CH,Via G. Guisan 10,,Associazione_Medici_I nternisti,,,,,1000.0,,1000.0,hco,galderma,via g guisan 10,paradiso,3719,33,19,19,71,"name=100,location=100,address=93,total=293"
1707,Associazione Medici Internisti Ticinesi (AMITI),Paradiso,CH,Via General Guisan 10,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,glaxosmithkline,via general guisan 10,paradiso,3385,36,19,32,87,"name=100,location=100,address=100,total=300"
2519,Associazione Medici Internisti del Canton Ticino (AMITI),Paradiso,CH,Via General Guisan 10,,,,2000.0,,,,,2000.0,hco,msd,via general guisan 10,paradiso,3385,33,19,32,84,"name=100,location=100,address=100,total=300"
1068,Associazione Medici Internisti del CantonTicino (AMITI),Paradiso,CH,Via General Guisan 10,6900,,,500.0,,,,,500.0,hco,boehringer,via general guisan 10,paradiso,3385,35,19,32,86,"name=100,location=100,address=100,total=300"
2038,Associazione Medico In Pratica (MIP-cis),Manno,CH,Via Cantonale 35d,,,,1500.0,,,,,1500.0,hco,lundbeck,via cantonale 35d,manno,3655,34,33,24,91,"name=84,location=100,address=100,total=284"
2146,Associazione Mendrisio Medicai Meeting,Minusio,CH,Via Cadogno 1,,,,3000.0,,,,,3800.0,hco,menarini,via cadogno 1,minusio,2815,32,20,21,73,"name=97,location=100,address=100,total=297"
2815,Associazione Mendrisio Medical Meeting,Minusio,CH,Via Cadogno 1,,,0,3000.0,0,0,0,0,3000.00,hco,novartis,via cadogno 1,minusio,760,34,20,21,75,"name=100,location=100,address=100,total=300"
2670,Associazione Mendrisio Medical Meeting,Mendrisio,CH,,,,3000.0,,,,,,3000.0,hco,mundipharma,nan,mendrisio,2670,34,18,11,63,
1837,Associazione Mendrisio Medical Meeting,Minusio,CH,Via Cadogno 1,,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,gruenenthal,via cadogno 1,minusio,760,34,20,21,75,"name=100,location=100,address=100,total=300"
2520,Associazione Mendrisio Medical Meeting,Minusio,CH,Via Cadogno 1,,,,3000.0,,,,,3000.0,hco,msd,via cadogno 1,minusio,760,34,20,21,75,"name=100,location=100,address=100,total=300"
1708,Associazione Mendrisio Medical Meeting,Bedano,CH,Via Belvedere 10,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,glaxosmithkline,via belvedere 10,bedano,1708,34,21,25,80,
4348,Associazione Mendrisio Medical Meeting,Minusio,CH,Residenza Cadogno,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,zambon,residenza cadogno,minusio,4348,34,20,24,78,
2816,Associazione Oftalmologi Canton Ticino (AOCT) c/o Dr. med. Urs Meier,Lugano,CH,Via Canova 18,,,0,4800.00,0,0,0,0,4800.00,hco,novartis,via canova 18,lugano,11,41,42,14,97,"name=90,location=100,address=100,total=290"
1601,Associazione Pediatri Svizzera Italiana / Centro Pediatrico del Mendrisiotto,Mendrisio,CH,Via Beroldingen 26,,Associazione_Pediatri _Svizzera_Italiana_Ce ntro_Pediatrico_del_M endrisiotto,,1500.0,,,,,1500.0,hco,galderma,via beroldingen 26,mendrisio,1602,40,18,24,82,"name=100,location=100,address=100,total=300"
1709,Associazione Pediatri della Svizzera Italiana(APSI),Paradiso-Lugano,CH,Via delle scuole 17,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,glaxosmithkline,via delle scuole 17,paradiso-lugano,4330,34,29,29,92,"name=100,location=100,address=100,total=300"
2521,Associazione Reumatologi della Svizzera Italiana c/o Segretario Dr. Mauro Lucini,Vacallo,CH,Roggiana 32,,,,1000.0,,,,,1000.0,hco,msd,roggiana 32,vacallo,2521,43,20,22,85,
1417,Associazione Ticinese Assistenti di Studio Medico,Pazzallo,CH,Via dei Faggi 2a,,,,1500.0,,,,,1500,hco,eli,via dei faggi 2a,pazzallo,1417,36,19,25,80,
2039,Associazione Ticinese Assistenti di Studio Medico,Pazzallo,CH,Via Provo 9,,,,1500.0,,,,,1500.0,hco,lundbeck,via provo 9,pazzallo,2039,36,19,15,70,
3053,Associazione Ticinese per i Diabetici,Bellinzona,CH,Via Motto di Mornera 4,,,2300.0,,,,,,2300,hco,novo,via motto di mornera 4,bellinzona,3053,34,43,32,109,
2817,Associazione Triangolo Assistenza per il paziente oncologico,Locarno,CH,Via Antonio Ciseri 19,,,2000.0,0,0,0,0,0,2000.00,hco,novartis,via antonio ciseri 19,locarno,2817,34,30,22,86,
11,Associazione degli oftalmologi del canton Ticino (AOCT),Lugano,CH,Via Canova 18,,,,2000.0,,,,,2000.0,hco,abbvie,via canova 18,lugano,11,35,42,14,91,
4330,Associazione dei Pediatri della Svizzera Italiana APSI,Lugano,CH,c/o Dr. med. Daniela Joanna Pedrazzini-Vanoni - Via delle Scuole 17 -Paradiso,6900,,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,zambon,presso dottore med daniela joanna pedrazzini-vanoni via delle scuole 17 paradiso,lugano,4330,36,42,17,95,
1836,Associazione dei Reumatologi della Svizzera Italiana,Lugano,CH,Viale Castagnola 21a,,,0.0,700.0,0.0,0.0,0.0,0.0,700.0,hco,gruenenthal,viale castagnola 21a,lugano,1836,40,42,22,104,
3565,Associazione dei proprietari dir farmacie del Cantone TI (APFCT),LUGANO,CH,c/o Dott. Mario Tanzi Farmacia S. Luca,,,2500.0,,,,,,2500.0,hco,sandoz,presso dottore mario tanzi farmacia san luca,lugano,3565,35,42,20,97,
2147,Associazione ticinese di reumatologia,Lugano,CH,Viale Castagnola 21A,,,,3100.0,,,,,2100.0,hco,menarini,viale castagnola 21a,lugano,2147,32,42,22,96,
3655,Associazone Medico In Patrica,Manno,CH,Via Cantonale 35d,6928,,,1500.0,,,,,1500.0,hco,sanofi,via cantonale 35d,manno,3655,37,33,24,94,
3650,Atd Associazione Ticinese - Per I Diabetici,Sementina,CH,Via Al ticino 30,6514,,,,,,1000.0,,1000.0,hco,sanofi,via alessandria ticino 30,sementina,3650,35,36,20,91,
2684,Atelier Psy & Psy,Trübbach,CH,,,,2500.0,,,,,,2500.0,hco,mundipharma,nan,truebbach,2684,22,18,11,51,
2818,Augen Glattzentrum AG Einkaufszentrum Glatt,Wallisellen,CH,Neue Winterthurerstrasse 99,,,462.96,0,0,0,0,0,462.96,hco,novartis,neue winterthurerstrasse 99,wallisellen,2818,32,42,23,97,
762,Augenzentrum Bahnhof Basel AG,Basel,CH,Centralbahnstrasse 20,4051,40537051,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,bayer,centralbahnstrasse 20,basel,2819,31,33,27,91,"name=100,location=100,address=100,total=300"
2819,Augenzentrum Bahnhof Basel AG,Basel,CH,Centralbahnstrasse 20,,,0,14000.00,0,0,0,0,14000.00,hco,novartis,centralbahnstrasse 20,basel,2819,31,33,27,91,
