name,location,address,type,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total
Spitalzentrum Biel,Biel/Bienne,Im Vogelsang 84,hco,15091.9,48363.13,6878.030000000001,11286.99,3000.0,0.0,84620.05
Hypertension Research Foundation,St. Légier,Derrey le Motty 8,hco,9000.0,66600.0,0.0,0.0,8600.0,0.0,84200.0
Fondazione Cardiocentro Ticino,Lugano,Via Tesserete 48,hco,17000.0,46964.85,0.0,5555.6,0.0,14300.0,83820.45
Tumorzentrum Aarau,Aarau,Rain 34,hco,50000.0,14000.0,1426.47,8572.83,9343.0,0.0,83342.3
Fondation Rhumatismes-Enfants-Suisse,Etoy,Route de la Plantay 87,hco,53000.0,28000.0,0.0,0.0,1750.0,112.0,82862.0
Universitätsklinik Balgrist,Zürich,Forchstrasse 340,hco,13800.0,60999.0,1540.77,1211.45,3900.0,0.0,81451.22
Organizers Schweiz GmbH,Magden,Obere Egg 2,hco,0.0,80894.0,0.0,0.0,0.0,0.0,80894.0
Medworld AG,Steinhausen,Sennweidstrasse 46,hco,12000.0,68645.0,0.0,0.0,0.0,0.0,80645.0
Rheumasearch Foundation,Genève,"57, rue du Rhône",hco,10000.0,70000.0,0.0,0.0,0.0,0.0,80000.0
Verein REPRO,Siebnen,Bitzistrasse 22,hco,80000.0,0.0,0.0,0.0,0.0,0.0,80000.0
SGKN Schweizerische Gesellschaft Für Klinische Neurophysiologie,Oberentfelden,Blumenweg,hco,0.0,79750.0,0.0,0.0,0.0,0.0,79750.0
Breast Cancer Study Group(Ibcsg),Bern,Effingerstrasse 40,hco,69189.07,10427.0,0.0,0.0,0.0,0.0,79616.07
St. Claraspital AG,Basel,Kleinriehenstrasse 30,hco,10841.6,42120.0,2902.93,6592.960000000001,14462.0,1500.0,78419.49
WPA – The World Psychiatric Association,Chêne-Bourg,Psychiatric Hospital,hco,0.0,78316.0,0.0,0.0,0.0,0.0,78316.0
Translational Medicine Academy,Basel,St Alban Anlage 46,hco,77150.0,0.0,0.0,0.0,0.0,0.0,77150.0
Privatklinik Obach,Solothurn,Leopoldstrasse 5,hco,2000.0,68460.0,0.0,0.0,6480.0,0.0,77040.0
International Council of Nurses,Genève,Place Jean-marteau 3,hco,0.0,67913.03,0.0,0.0,4004.0,4931.0,76849.03
Bethesda Spital AG,Basel,Gellertstrasse 144,hco,7000.0,58750.0,2607.4500000000003,4384.85,3560.0,0.0,76302.3
SWISSDIAB,St. Gallen,Prof. Michael Brändle - Präsident SWISSDIAB - Departement Innere Medizin - Rorschacher Strasse 95,hco,45000.0,30000.0,0.0,0.0,0.0,0.0,75000.0
Stiftung Swiss Tumor Institute,Zürich,Witellikerstrasse 40,hco,30100.0,41000.0,0.0,0.0,2500.0,0.0,73600.0
Hôpital du Jura Delémont und Porrentruy,Porrentruy,Chemin de l'Hôpital 9,hco,0.0,51800.0,0.0,0.0,19990.0,1154.14,72944.14
Klinik Bethesda / Neurorehabilitation Parkinson-Zentrum Epileptologie,Tschugg,Oberdorf,hco,2000.0,64409.619999999995,569.0,1452.0,2000.0,2160.0,72590.62
Fondation Uscade,Pully,Av. Chantemerle 10,hco,9000.0,63500.0,0.0,0.0,0.0,0.0,72500.0
Hopital Fribourgeois,Fribourg,Chemin Des Pensionnats,hco,25000.0,39100.0,1367.0,5541.0,1200.0,0.0,72258.0
Paediatric Rheumatology European Society (PRES) C/o MCI Suisse SA,Satigny,Rue du Pré-Bouvier 9,hco,5450.76,66697.06,0.0,0.0,0.0,0.0,72147.81999999999
Grisomed AG,Chur,Tittwiesenstrasse 29,hco,0.0,48400.0,1200.0,1200.0,20000.0,0.0,71050.0
Prominis GmbH,Heimberg,Sonnhaldeweg 13,hco,0.0,0.0,0.0,0.0,70451.1,0.0,70451.1
Verein PostADA/PostENDO CRINE,Bern,"c/o Prof. Peter Diem, Optingenstr. 44",hco,0.0,70326.76000000001,0.0,0.0,0.0,0.0,70326.76000000001
SPOG Schweizerische Pädiatrische Onkologie Gruppe,Bern,Effingerstrasse 33,hco,3000.0,67000.0,0.0,0.0,0.0,0.0,70000.0
Verein Lungenfibrose Schweiz,Zürich,Ringstrasse 70,hco,5000.0,44650.0,0.0,0.0,20000.0,0.0,69650.0
International Society of Paediatric Oncology (SIOP),Genève,Rue François-Versonnex 7,hco,0.0,69031.4,0.0,0.0,0.0,0.0,69031.4
Swisstransplant Nationale Stiftung für Organspende und Transplantation,Bern,Effingerstrasse 1,hco,36500.0,31500.0,0.0,0.0,800.0,0.0,68800.0
Forum Managed Care,Neuägeri,Zugerstrasse 193,hco,30000.0,31200.0,600.0,200.0,5420.0,0.0,67420.0
notfallTaining Schweiz GmbH,Biberisl,Eichmattweg 11,hco,0.0,67000.0,0.0,0.0,0.0,0.0,67000.0
Universität St. Gallen,St. Gallen,Dufourstrasse 40 A,hco,0.0,50000.0,0.0,0.0,15398.2,1222.0,66620.2
Schweizerischer Verband Medizinischer PraxisAssistentinnen,Bern,Monbijoustrasse 35,hco,4500.0,58348.4,3270.0,0.0,490.0,0.0,66608.4
IGOMED-Ärztenetzwerk Raum Thun,Thun,Goldiwilstrasse 36a,hco,18001.0,41775.0,0.0,0.0,6480.0,0.0,66536.0
Circolo medico di Locarno,Ascona,Via al Lido 27,hco,0.0,66200.0,0.0,0.0,0.0,0.0,66200.0
Hopital du Jura,Delément,Fbg des Capucins 30,hco,5900.0,55450.0,1409.82,2721.31,0.0,0.0,65481.12
SHN Suisse Hemophilia Network,Zürich,Steinwiesstrasse 75,hco,32800.0,28000.0,0.0,0.0,0.0,4000.0,64800.0
Hirslanden Klinik im Park,Zürich,Seestrasse 220,hco,5100.0,56996.0,0.0,0.0,0.0,2100.0,64196.0
International CTEPH Association,Basel,Gartenstr. 95,hco,62978.72,0.0,0.0,0.0,0.0,0.0,62978.72
Excellence in Pediatrics Institute,Morges,Rue des Vignerons 1A,hco,62550.4,0.0,0.0,0.0,0.0,0.0,62550.4
Spital Limmattal,Schlieren,Urdorferstrasse 100,hco,15191.92,32841.05,3408.1400000000003,6795.4,2870.0,1100.0,62206.51000000001
OMCT,Mezzovico,Via Cantonale,hco,4800.0,44115.5,0.0,0.0,13133.33,0.0,62048.83
Schweizerische Hypertonie Gesellschaft,Bern,Schwarztorstrass e 18,hco,38240.0,23175.0,0.0,0.0,607.0,0.0,62022.0
Psychiatrie Baselland,Liestal,Bienentalstrasse 7,hco,0.0,43300.0,368.5,629.72,17210.9,0.0,61509.12
Ärzteverein Werdenberg/Sargans,Bad Ragaz,Hans Albrecht-Strasse 1,hco,2296.0,58134.001000000004,0.0,0.0,0.0,0.0,60430.001000000004
QualiCCare,Baden,Rütistrasse 3a,hco,20000.0,40000.0,0.0,0.0,0.0,0.0,60000.0
IELSG - International Extranodal Lymphoma Study Group,Bellinzona,Ospedale San Giovanni,hco,57000.0,3000.0,0.0,0.0,0.0,0.0,60000.0
Groupe Médecine & Hygiene,Chêne-Bourg,Chemin de la Mousse 46,hco,33629.64,26240.0,0.0,0.0,0.0,0.0,59869.64
"Vista Klinik AG Binningen, Ophthalmologische Tagesklinik",Binningen,Hauptstrasse 55,hco,2000.0,16029.0,884.0,1203.0,39750.0,0.0,59866.0
Reha Rheinfelden,Rheinfelden,Salinenstrasse 98,hco,7388.89,50588.88,549.0,621.0,500.0,0.0,59767.77
Forum für Medizinische Fortbildung,Baar,Oberneuhofstrasse 6,hco,59000.0,0.0,0.0,0.0,0.0,0.0,59000.0
Banff Foundation,Meggen,Luzernerstrasse 36,hco,58878.05,0.0,0.0,0.0,0.0,0.0,58878.05
Regionalspital Emmental AG,Burgdorf,Oberburgstrasse 54,hco,8897.46,35977.68,288.75,1227.0,12100.0,0.0,58490.89
PizolCare AG,Meis,Flurstrasse 12,hco,5000.0,40400.0,1200.0,1200.0,10000.0,0.0,57800.0
Stiftung für Pankinsonfonschung,Zürich,Mühlebachstrasse 54,hco,10000.0,47500.0,0.0,0.0,0.0,0.0,57500.0
GZO Spital Wetzikon,Wetzikon ZH,Spitalstrasse 66,hco,2740.74,31027.9,5824.42,11683.239999999998,5300.0,0.0,56576.3
Sghc -Schweizerische Gesellschaft Für Herz Und Thorakale Gefässchirurgie,Bern,Münstergasse 72,hco,0.0,56366.78,0.0,0.0,0.0,0.0,56366.78
Centre Médico-Chirurgical de la Broye SA,Payerne,Rue de Guillermaux 8,hco,0.0,54200.0,0.0,2000.0,0.0,0.0,56200.0
Sonar Gruppe,Bern,Bahnhofplatz 1,hco,56160.0,0.0,0.0,0.0,0.0,0.0,56160.0
Notfallkreis Sissach-Gelterkinden,Läufelfingen,Hirzenfeldweg 4,hco,0.0,55000.0,0.0,0.0,0.0,0.0,55200.0
Ärztenetzwerk Grauholz,Ittigen,Worblentalstrasse 99,hco,2800.0,47340.75,0.0,0.0,4800.0,0.0,54940.75
Spital Lachen AG,Lachen SZ,Oberdorfstrasse 41,hco,4000.0,30053.85,1792.92,5432.24,13550.0,0.0,54829.01
SGR-SSR,Zürich,Josefstrasse 92,hco,0.0,54232.8,0.0,0.0,0.0,0.0,54232.8
Kliniken Valens,Valens,Taminaplatz 1,hco,17000.0,32032.0,1363.06,3671.05,0.0,0.0,54066.11
doc.coach AG,Basel,Gundeldingerstrasse 170,hco,54000.0,0.0,0.0,0.0,0.0,0.0,54000.0
MEDUDEM AG,Zürich,Räffelstrasse 28,hco,0.0,53946.0,0.0,0.0,0.0,0.0,53946.0
Aerztegesellschaft des Kantons Bern,Bern,"Postgasse 19, PF",hco,0.0,52890.0,0.0,0.0,0.0,0.0,52890.0
SSI Schweizerische Gesellschaft für Infektiologie,Bern,c/o IFIK,hco,0.0,52430.0,0.0,0.0,0.0,0.0,52430.0
ADEL Association D'Esculape En Lavaux,Lutry,Rue Verdaire,hco,2000.0,47250.0,0.0,0.0,2000.0,0.0,51280.0
Tumorzentrum,Basel,Petersgraben 4,hco,0.0,51111.0,0.0,0.0,0.0,0.0,51111.0
Blutspendezentrum Srk,Basel,Hebelstrasse 10,hco,51000.0,0.0,0.0,0.0,0.0,0.0,51000.0
medinform GmbH,Zürich,Badenerstrasse 332,hco,18000.0,2080.0,0.0,0.0,30725.0,0.0,50805.0
Clinica Luganese Moncucco SA,Lugano,Via Moncucco 10,hco,13958.48,23941.18,1946.4299999999998,10924.63,0.0,0.0,50770.71000000001
Swiss Professional Media AG,Basel,Grosspeterstrasse 23,hco,0.0,50220.0,0.0,0.0,0.0,0.0,50220.0
Schweizerische Gesellschaft für Cystische Fibrose (CFCH),Bern,Altenbergstrasse 29,hco,0.0,28365.0,0.0,0.0,21800.0,0.0,50165.0
SwissNet Universitätspoliklinik f. Endokrinologie Diabetologie & Klinische Ernährung,Bern,Inselspital,hco,50000.0,0.0,0.0,0.0,0.0,0.0,50000.0
SHSF - Verein,Zürich,Gloriastrasse 31,hco,0.0,50000.0,0.0,0.0,0.0,0.0,50000.0
European Society for Immunodeficiencies,Genève,Rue François-Versonnex 7,hco,0.0,0.0,0.0,0.0,49799.63,0.0,49799.63
GSASA / JFSPH,Lausanne,Rue du Bugnon 46,hco,30130.0,18900.0,0.0,0.0,0.0,0.0,49030.0
Association Excellence in Paediatrics Institute,Morges,Rue des Vignerons 1b,hco,49000.0,0.0,0.0,0.0,0.0,0.0,49000.0
"Stiftung Wachstum, Pubertät und Adoleszenz",Zürich,Tödistrasse 51,hco,49000.0,0.0,0.0,0.0,0.0,0.0,49000.0
Argomed Ärzte AG,Lenzburg,Bahnhofstrasse 24,hco,0.0,43000.0,2400.0,3200.0,0.0,0.0,48720.0
Verein Forum Pharmazie,Basel,St. Johanns-Vorstadt27,hco,0.0,48247.0,0.0,0.0,0.0,0.0,48247.0
Schweizer Paraplegiker-Zentrum,Nottwil,Guido A. Zäch Strasse 1,hco,15496.7,27821.63,333.3,1164.5,3300.0,55.0,48171.130000000005
SHG - Schweiz. Hypertonie Gesellschaft,Lausanne,Hôpital Nestlé,hco,22000.0,26000.0,0.0,0.0,0.0,0.0,48000.0
Verlag Gesundheit.Santé,Schaffhausen,Neustadt 40,hco,15000.0,32717.0,0.0,0.0,0.0,0.0,47717.0
HerzGefässZentrum Zürich,Zürich,Seestrasse 220,hco,0.0,47500.0,0.0,0.0,0.0,0.0,47500.0
Arud Zentrum für Suchtmedizin - Geschäftsstelle,Zürich,Schützengasse 31,hco,33600.0,6000.0,0.0,0.0,7800.0,0.0,47400.0
Réseau Santé du Balcon du Jura vd.,Sainte Croix,Rue des Rasiers 29,hco,0.0,44894.0,0.0,2160.0,0.0,0.0,47084.0
MedArt Basel,Basel,Klingelbergstrasse 23,hco,0.0,25400.0,21000.0,0.0,0.0,0.0,46400.0
Verein GUCH Schweiz,Basel,Lange Gasse 78,hco,15244.0,23500.0,7500.0,0.0,0.0,0.0,46244.0
Stiftung für Forschung in Parkinson und Bewegungsstörungen,Bern,"c/o Inselspital, Universitätsklinik für Neurologie",hco,0.0,45000.0,800.0,0.0,0.0,0.0,45800.0
Ensemble Hospitalier de la Côte EHC / Hôpital de Morges,Morges,Chemin de Crêt 2 / Case Postale 384,hco,13158.48,30165.95,1021.1999999999999,1261.99,0.0,0.0,45607.62
St. Gallische Kantonale Psych. Dienste,Wil,Zürcherstrasse 30,hco,0.0,45443.0,0.0,0.0,0.0,0.0,45443.0
Hôpital Riviera Chablais,Vevey,Boulevard Paderewski 3,hco,18496.92,19529.75,1114.2,565.1,4920.0,0.0,44625.97
PreS Congress - Paediatric Rheumatology European Society,Satigny,c/o: MCI Geneva,hco,0.0,44521.0,0.0,0.0,0.0,0.0,44521.0
See-Spital Horgen,Horgen,Asylstrasse 19,hco,3500.0,32490.0,727.71,1797.6599999999999,6000.0,0.0,44515.369999999995
eSwiss Medical & Surgical Center AG,St. Gallen,Brauerstrasse 97,hco,0.0,31167.0,0.0,0.0,13162.0,116.0,44445.0
Solothurner Spitäler Ag,Solothurn,Schlössllweg 2-6,hco,0.0,24976.84,0.0,0.0,16971.1,2098.0,44075.94
Verein Gastroenterologie Zürich VGZ,Uster,Poststrasse 2,hco,0.0,43750.0,0.0,0.0,0.0,0.0,43750.0
Ärztenetzwerk IGOMED Thun,Thun,Höheweg 26a,hco,0.0,42512.0,600.0,200.0,0.0,0.0,43312.0
RFSM - Réseau Fribourgeois de santé mentale,Marsens,l'Hôpital 140 Case postale 90,hco,2000.0,35616.8,1792.0,2339.66,1500.0,0.0,43248.46
Schweiz. Vereinig. gegen die Osteoporose/Ass oc. Suisse contre l'Ostéoporose,Basel,Missionsstrasse 24,hco,0.0,43000.0,0.0,0.0,0.0,0.0,43000.0
GESKES Vereinigung Diät,Muri,Worbstrasse 52,hco,38400.0,4552.2,0.0,0.0,0.0,0.0,42952.2
Allergy & Immunology Update (AIU),Bern,Scheibenstrasse 14,hco,0.0,42660.0,0.0,0.0,0.0,0.0,42660.0
Ärzte-Netzwerk Berner Oberland beodocs,Interlaken,Kammistrasse 5,hco,5000.0,20000.0,0.0,0.0,17500.0,0.0,42500.0
VBHK Verein Berner Haus- und Kinderärzte,Bern,Effingerstrasse 2,hco,0.0,42412.2,0.0,0.0,0.0,0.0,42412.2
Dermatologische Gesellschaft Ostschweiz DGO,St. Gallen,Kugelgasse 8,hco,0.0,40110.0,0.0,0.0,2000.0,0.0,42110.0
Spital STS AG Zweisimmen,Zweisimmen,Karl Haueter Strasse 21,hco,1000.0,41000.0,0.0,0.0,0.0,0.0,42000.0
Verein zur Förderung der Weiterbildung in Augenheilkunde,Basel,Mittlere Strasse 91,hco,0.0,41848.0,0.0,0.0,0.0,0.0,41848.0
Onkozentrum Zürich,Zürich,Seestrasse 259,hco,0.0,21200.0,842.79,1037.3,18545.0,44.45,41669.54
CPMA Centre de Procréation Médicalement Assisté,Lausanne,Rue de la Vigie 5,hco,0.0,40320.0,1147.8,0.0,0.0,0.0,41467.8
Osteoswiss,Adliswil,Webereistrasse 68,hco,0.0,41100.0,0.0,0.0,0.0,0.0,41100.0
Spital Thun - STS AG,Thun,Krankenhausstrasse 12,hco,11566.58,12300.0,3483.98,9026.8,4610.0,0.0,40987.36
Psychiatrische Dienste Aargau AG,Windisch,Zürcherstrasse 241,hco,4250.0,28917.0,0.0,0.0,7703.719999999999,0.0,40870.72
Schweizerische Morbus Crohn / Colitisulcerosa Vereinigung,Aarau,Schweizerische Morbus Crohn / - Colitis ulcerosa Vereinigung,hco,0.0,40600.0,0.0,0.0,0.0,0.0,40600.0
Schweizerische Herzrhythmus Stiftung SHRS,Bern,Schänzlistrasse 33,hco,0.0,40500.0,0.0,0.0,0.0,0.0,40500.0
beodocs,Interlaken,Rugenparkstrasse 7,hco,5000.0,34900.0,0.0,0.0,0.0,0.0,40020.0
Schweizerische Hämophilie-Gesellschaft SHG,Altstätten,Mühlibachstrasse 5,hco,16000.0,21000.0,0.0,3000.0,0.0,0.0,40000.0
Swiss Foundation for Anesthesia Research,Zürich,Drusbergstrasse 83,hco,30000.0,10000.0,0.0,0.0,0.0,0.0,40000.0
Luzerner Psychiatrie,St. Urban,Schafmattstrasse 1,hco,3000.0,36864.0,0.0,0.0,0.0,0.0,39864.0
Kollegium Brustkrebs,Zürich,Ringstrasse 70,hco,0.0,39800.0,0.0,0.0,0.0,0.0,39800.0
DOXnet Aerztenetzwerk Bern Nord/West,Neuenegg,"Herr Dr. med. Köstner Beat, Oeleweg 2",hco,7000.0,24000.0,1200.0,1200.0,6000.0,0.0,39400.0
AMACTI - Assoc. Medici Anestesisti Ticino,Lugano,Via Tesserete 48,hco,12900.0,22945.0,0.0,0.0,0.0,3500.0,39345.0
medswiss.net,Gümligen,Moosstrasse 2,hco,0.0,35000.0,1800.0,2200.0,0.0,0.0,39200.0
International Alliance For Biological Standardization,Geneva- Carouge,"Route Desjeunes, 9",hco,9887.86,29099.0,0.0,0.0,0.0,0.0,38986.86
Ärztenetzwerk Grauholz,Urtenen-Schönbühl,Solothurnstrasse 43,hco,4000.0,29328.0,0.0,0.0,4752.0,0.0,38150.0
Ostschweizer Kinderspital,St. Gallen,Claudiusstrasse 6,hco,25000.0,1669.8,918.6600000000001,4222.23,6016.0,73.0,37899.69
Stift. zur Förderung der Medizin,Scuol,Via dals Bogns 323,hco,0.0,37500.0,0.0,0.0,0.0,0.0,37500.0
"Swiss Society of Oto-Rhino-Laryngology, Head and Neck Surgery (SSORL)",Basel,Münsterberg 1,hco,0.0,37488.4,0.0,0.0,0.0,0.0,37488.4
doccare,Fehraltorf,Im Baumgarten 1,hco,5000.0,32000.0,0.0,0.0,0.0,0.0,37085.0
Fondation du centre de Chimithérapie Anti-Cancéreuse,Lausanne,Avenue Vinet 19b,hco,6000.0,31000.0,0.0,0.0,0.0,0.0,37000.0
OVA IVF Clinic Zurich,Zürich,Hardturmstrasse 11,hco,0.0,19500.0,1666.95,9520.75,6000.0,0.0,36687.7
Sektion Gäu,Luzern,Schwanenplatz 7,hco,1000.0,36080.0,0.0,0.0,0.0,0.0,36080.0
Bündneroberländer Aerzteverein,Vella,Arzthaus,hco,2000.0,32000.0,0.0,0.0,2000.0,0.0,36000.0
Lega Polmonare Ticinese,Lugano,Via alla Campagna 9,hco,36000.0,0.0,0.0,0.0,0.0,0.0,36000.0
Clinique de Genolier SA,Genolier,Route du Muids 3,hco,1000.0,28572.800000000003,0.0,0.0,6000.0,0.0,35572.8
APSI Associazione Pediatri della Svizzera Italiana,Locarno,Via Monte Boglia 5,hco,0.0,35070.0,0.0,0.0,0.0,0.0,35070.0
Augenzentrum Bahnhof Basel AG,Basel,Centralbahnstrasse 20,hco,0.0,35000.0,0.0,0.0,0.0,0.0,35000.0
European Stroke Organisation,Basel,Klingelbergstrasse 23,hco,0.0,35000.0,0.0,0.0,0.0,0.0,35000.0
Endokrinologie Diabetologie Bern,Bern,Seilerstrasse 8a,hco,27000.0,8000.0,0.0,0.0,0.0,0.0,35000.0
Gastrointestinales Tumorzentrum,Zürich,Seestrasse 259,hco,3000.0,28800.0,0.0,375.75,2338.0,0.0,34513.75
Brustzentrum Regio Basiliensis,Allschwil,Brennerstrasse 12,hco,6500.0,28000.0,0.0,0.0,0.0,0.0,34500.0
Ärztenetz Bantiger,Ostermundigen,"c/o Dr. med. Roberto Chiofalo, Waldeckstrasse 23",hco,4000.0,30200.0,0.0,0.0,0.0,0.0,34420.0
Lung Cancer Europe (LUCE),Bern,Effingerstrasse 40,hco,5000.0,28851.0,0.0,0.0,442.96,0.0,34293.96
Appenzellische Ärztegesellschaft,Bühler,Dorfstrasse 50,hco,0.0,34000.0,0.0,0.0,0.0,0.0,34060.0
Istituto cantonale di patologia,Locarno,Via in Selva 24,hco,1567.0,28460.0,430.0,0.0,3320.0,124.0,33901.0
Hôpital Intercantonal de la Broye,Estavayer-le-Lac,Rue de la Rochette,hco,700.0,32000.0,0.0,0.0,0.0,700.0,33400.0
Schweizerische Diabetes-Stiftung,Baden,Rütistrasse 3A,hco,33000.0,0.0,0.0,0.0,0.0,0.0,33000.0
Spitalregion Rheintal Werdenberg Sarganserland,Grabs,Spitalstrasse 44,hco,27306.58,4675.95,0.0,0.0,0.0,1000.0,32982.53
aha! Allergiezentrum Schweiz,Bern,Scheibenstrasse 20,hco,0.0,32955.0,0.0,0.0,0.0,0.0,32955.0
Kantonsspital Olten,Olten,Baslerstrasse 150,hco,5642.0,14624.0,1845.4900000000002,4155.05,6650.0,28.0,32944.54
mmconsult volante GmbH,Cham,Riedstrasse 1,hco,0.0,32940.0,0.0,0.0,0.0,0.0,32940.0
Clinique Le Noirmont,Le Noirmont,Chemin Roc-Montès 20,hco,0.0,28500.0,503.0,2329.0,1500.0,0.0,32832.0
Swiss Tropical and Public Health Institute (Swiss TPH),Basel,Socinstrasse 57 Postfach,hco,32764.0,0.0,0.0,0.0,0.0,0.0,32764.0
Aospine Foundation,Dübendorf,Stettbachstrasse,hco,0.0,27600.0,5115.0,0.0,0.0,0.0,32715.0
Zürcher Gesellschaft für Kardiologie ZGK,Zürich,Birmensdorferstrasse 467,hco,0.0,27500.0,916.95,4091.45,0.0,0.0,32508.4
SKG Schweizerische Kopfwehgesellschaft,Basel,Münsterberg 1,hco,4500.0,22572.0,0.0,0.0,5000.0,0.0,32072.0
Europa Donna,Bern,Potfach,hco,0.0,32000.0,0.0,0.0,0.0,0.0,32000.0
Union Schweizerische Gesellschaft für Gefässkrankheiten,Aarau,"Bremgartenstrasse, Bahnhofstrasse 55",hco,2250.0,29263.0,450.0,0.0,0.0,0.0,31963.0
Kantonsspital Glarus,Glarus,Burgstrasse 99,hco,0.0,24381.0,648.8,874.98,5700.0,0.0,31605.78
Universitätskinderspital beider Basel UKBB,Basel,Spitalstrasse 33,hco,30000.0,0.0,0.0,0.0,1500.0,0.0,31500.0
Hôpital Ophtalmique Jules Gonin,Lausanne,Avenue De France 15,hco,0.0,23200.0,170.0,0.0,8000.0,0.0,31370.0
Circolo Medico del Bellinzonese,Bellinzona,Via Caminnata 6,hco,0.0,31250.0,0.0,0.0,0.0,0.0,31250.0
"SwissNGM The Neurogastro-Motility Network,  Daniel Pohl",Zürich,Rämistrasse 100,hco,0.0,31089.6,0.0,0.0,0.0,0.0,31089.6
Schweizerische Gesellschaft für Intensive Dynamische Kurzpsychotherapie,Bern,Sulgeneckstrasse 38,hco,5500.0,25500.0,0.0,0.0,0.0,0.0,31000.0
Swiss Continence Foundation,Bern,Marktgasse 38,hco,0.0,31000.0,0.0,0.0,0.0,0.0,31000.0
Neurozentrum Bellevue AG,Zürich,Theaterstr. 8,hco,2000.0,6600.0,122.86,0.0,16325.0,5542.8,30590.66
Sanatorium Kilchberg AG,Kilchberg ZH,Alte Landstrasse 70,hco,5000.0,24579.0,368.5,558.06,0.0,0.0,30505.56
Verband Schweizer Assistenz- und Oberärzt/Innen,Bern,Bollwerk 10,hco,30500.0,0.0,0.0,0.0,0.0,0.0,30500.0
Council for International Organizations of Medical Sciences (CIOMS),Le Grand-Saconnex,Route des Morillons 1-5,hco,0.0,30442.21,0.0,0.0,0.0,0.0,30442.21
Apothekerverband Kantons Zürich,Zürich,Rotbuchstrasse 83,hco,5000.0,25000.0,0.0,0.0,0.0,0.0,30000.0
Arbeitsgemeinschaft für Gynäkologische Onkologie und Brust Gesundheit der SGGG,Zürich,Frauenklinikstrasse 10,hco,15000.0,0.0,0.0,0.0,15000.0,0.0,30000.0
SwissNET,Bern,Freiburgstrasse 18,hco,30000.0,0.0,0.0,0.0,0.0,0.0,30000.0
Verein DIAfit,Baden,Rütistrasse 3a,hco,15000.0,15000.0,0.0,0.0,0.0,0.0,30000.0
Oncologia Varini Calderoni Christinat,Lugano,Via Fogazzaro 3,hco,500.0,5324.0,0.0,0.0,23980.0,0.0,29804.0
Journée Jurasienne de Médecine,Delémont,Rue de la Préfecture 1,hco,3600.0,26100.0,0.0,0.0,0.0,0.0,29760.0
DOXnet Aerztenetzwerk Bern Nord-West,Hinterkappelen,Kappelenring 6,hco,4000.0,25000.0,0.0,0.0,0.0,0.0,29180.0
BV Congress Creating GmbH,Gossau ZH,Industriestrasse 37,hco,0.0,29142.8,0.0,0.0,0.0,0.0,29142.8
Kant. Ärztegesellschaft Schaffhausen c/o Manuela Bucher,Schaffhausen,Finsterwaldstrasse 91,hco,5000.0,21300.0,0.0,0.0,2750.0,0.0,29050.0
Impulze,Zürich,Sonnenbergstrasse 48,hco,0.0,29000.0,0.0,0.0,0.0,0.0,29000.0
Praxisklinik Binningen,Binningen,Hauptstrasse 11,hco,0.0,28700.0,0.0,0.0,0.0,0.0,28700.0
Interdisziplinäres Ärztenetzwerk Zürich iNetz,Zürich,Bahnhofplatz 4,hco,7000.0,21500.0,0.0,0.0,0.0,0.0,28620.0
Löwenpraxis,Luzern,Zürichstrasse 12,hco,2500.0,24500.0,0.0,0.0,1500.0,0.0,28500.0
Dr. Sexual Health Ärzte für sexuelle Gesundheit,Horgen,Seestrasse 126,hco,10000.0,18500.0,0.0,0.0,0.0,0.0,28500.0
Schweizerische Hirnschlaggesellschaft SHG-SCS-SSS,Basel,Peter Merian-Strasse 80 / P.O. Box,hco,0.0,28500.0,0.0,0.0,0.0,0.0,28500.0
Spitalregion Rheintal Werdenberg,Rebstein,Alte Landstrasse 106,hco,7407.0,21035.55,0.0,0.0,0.0,0.0,28442.55
Fondation pour la Recherche sur le Diabète,Genève,10 chemin Malombré,hco,0.0,25161.0,0.0,0.0,3250.0,0.0,28411.0
Schweizerisch Gesellschaft für Spitalhygiene,St. Gallen,Rohrschacherstrasse 95,hco,0.0,28114.7,0.0,0.0,200.0,0.0,28314.7
Vereinigung Zentralschweizer Ärztegesellschaften,Zug,Gubelslrasse 17,hco,2000.0,24200.0,0.0,0.0,0.0,2000.0,28200.0
Centre médical de la Côte SA,Corcelles,Rue du Petit-Beme 14,hco,2000.0,25100.0,0.0,1000.0,0.0,0.0,28100.0
Centre de Chimiothérapie CCAC SA,Lausanne,Avenue D'Ouchy 35,hco,1000.0,27000.0,0.0,0.0,0.0,0.0,28000.0
Fondazione Di Ricerca Psicooncologica,Lugano,Via Fogazzaro 3,hco,10000.0,16500.0,1500.0,0.0,0.0,0.0,28000.0
HICC GmbH - Haemostasis in Critical Care,St. Gallen,Frohbergstrasse 3,hco,0.0,27940.0,0.0,0.0,0.0,0.0,27940.0
Zürcher Ärzte Gemeinschaft AG,Zürich,Grütlistrasse 36,hco,26600.0,1200.0,0.0,0.0,0.0,0.0,27800.0
European Society of Neuroradiology - Diagnostic and Interventional,Zürich,Bahnhofstrasse 108,hco,0.0,27531.55,0.0,0.0,0.0,0.0,27531.55
Lenker Woche,Zweisimmen,Karl Haueterstrasse,hco,0.0,27500.0,0.0,0.0,0.0,0.0,27500.0
