name,location,address,type,year,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total
Ärztevereinigung Senslerbezirk,Düdingen,Hauptstrasse 24,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Schweizerische Gesellschaft für Medizincontrolling (SGfM),Bern,Haslerstrasse 21,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Associazione Medico In Pratica (MIP-cis),Manno,Via Cantonale 35d,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Etablissement Hospitaliere Multisite cantonal - EHM,Neuchâtel,domicilier à,hco,2017,0.0,2000.0,0.0,0.0,1000.0,0.0,3000.0
Gruppo di qualità di Viganello,Pregassona,"c/o Dr Roberto Di Stefano, Via alle Vigne 7",hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Ligue Genevoise Contre Le Rhumatisme,Genève,Rue Merle D'Aubigne 22,hco,2017,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0
Schweizerische Gesellschaft für medizinische Laseranwendungen SGML,Kilchberg,Grütstrasse 55,hco,2017,0.0,0.0,0.0,0.0,3000.0,0.0,3000.0
"BMR, Biomedical Research AG",Liestal,Oristalstrasse 29,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Brustzentrum Thurgau,Frauenfeld,Waldeggstrasse 8a,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Bündnis Türkischer Ärzte und Gesundheizspersonals - ITHSAB,Zürich,,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Fondazione Per La Soliderietà Della Clinica Luganese,Lugano,Via Soldiniclinica Luganese,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Gesellschaft der Aerzte des Zürcher Oberlandes AGZO,Dübendorf,Gesellschaft der Aerzte,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
"Gruppenpraxis Rheinfelden, Habich-Dietschy-Strasse 18",Rheinfelden,Habich-Dietschy-Strasse 18,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
H+O communications ag,Küssnacht am Rigi,Bahnhofstrasse 17,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Institut für Hausarztmedizin IHAM,Liestal,Rheinstrasse 26,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Kongress Herzrhythmus-Störungen Lenzburg,Aarau,Aarau,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Medizinisches Kompetenzzentrum für ADPKD Hirslanden,Zürich,Hirslanden Klinik Zürich,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
pa.or.med.ag,Allschwil,Hegenheimermattweg 183,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Selbsthilfegruppe Turner-Syndrom Schweiz,Wädenswil,Neudorfstrasse 32,hco,2017,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0
Stiftung für Patientensicherheit in der Anästhesie,Bern,Rabbentalstrasse 83,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
STO Pharmawerbung AG,Wil,Gallusstrasse 33a,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Swiss Rhinology Teaching Center GmbH,Zürich,Streulistrasse 48,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Zürcher Psychotraumatologie Tagung,Zürich,Culmannstrasse 8,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
AGFAM,Hettlingen,Herenbäumenweg 9b,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Arbeitsgemeinschaft Fortbildung für Apothekenmitarbeiter (agfam) c/o Frau Monika Mogavero,Winterthur,Postfach,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Ass. Mendrisio,Bedano,Via Belvedere 10,hco,2017,0.0,0.0,0.0,0.0,3000.0,0.0,3000.0
Associazione Medical Meeting,Minusio,Associazione Medical Meeting,hco,2017,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0
Bürgenstock Klinik,Bürgenstock,Bürgenstock 30,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Cardiocentro Lugano,Lugano,Via Tesserete 48,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Centre cantonal d'addictologie,Fribourg,Rue de Morat 8,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
CIPRA / IGAPT Madame Kathleen Grant,Lausanne,Rue de Bugnon,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
IG Swiss-PDNS,Zürich,Rotachstrasse 51,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
ITHSAB - Isviçre Türk Hekimleri Ve Saglik çalisanlari Birligi,Zürich,Franklinstrasse 31,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Les Éditions Médicales du Léman (Guide Médical du Canton de Genève & Vaud),Genève,Route de Florissant 11,hco,2017,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0
Magen Darm Liga Schweiz,Bern,Postfach,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Medicus Curiosus Regional c/o Bernhard Sorg,Wallisellen,Zentralstrasse 6,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Praxis Dr. Annen Noëlle / Dr. Annen Oliver,Root,Bahnhofstrasse 24,hco,2017,0.0,0.0,0.0,0.0,3000.0,0.0,3000.0
Praxis Levy Francis,Zürich,Löwenstrasse 42,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Schweizerische Gynäkologische Chefärztekonferenz,Bern,Altenbergstrasse 29,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Schwindelsymposium,Boll,c/o Spyra & Partners GmbH - Im Obermoos 12,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Symporg SA,Genève,Rue Rousseau 30,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Spital Walenstadt Spitalregion Rheintal Werdenberg Sarganserland,Walenstadt,Spitalstrasse 5,hco,2017,0.0,2925.95,0.0,0.0,0.0,0.0,2925.95
MediCongress,Dübendorf,Auenstrasse 6,hco,2017,0.0,0.0,2899.0,0.0,0.0,0.0,2899.0
Staatsverein 2017,Lausanne,,hco,2017,2885.0,0.0,0.0,0.0,0.0,0.0,2885.0
Stadtspital Waid Zürich,Zürich,Tièchestrasse 99,hco,2017,0.0,0.0,898.9499999999999,1960.54,0.0,0.0,2859.49
European College of Gerodontology (ECG),Bern,Freiburgstrasse 7,hco,2017,2834.82,0.0,0.0,0.0,0.0,0.0,2834.82
"Thurgau Spital, Frauenklinik Spital Frauenfeld",Frauenfeld,Blasenzentrum- und Beckenboden,hco,2017,0.0,2808.0,0.0,0.0,0.0,0.0,2808.0
GDNE (groupe des dermatologues de Neuchâtel et environs),La Chaux-de-Fonds,Dr Ghislain Faivre,hco,2017,0.0,2800.0,0.0,0.0,0.0,0.0,2800.0
Pneumoclub Lugano Dr. med. CalderariGianluca,Lugano,Corso Pestalozzi 11,hco,2017,0.0,2800.0,0.0,0.0,0.0,0.0,2800.0
SASRO Annual Meeting c/o MediCongress GmbH,Dübendorf,Auenstrasse 6,hco,2017,0.0,2800.0,0.0,0.0,0.0,0.0,2800.0
Ärztenetzwerk Grauholz,Worblaufen,Worblaufenstrasse 178,hco,2017,2800.0,0.0,0.0,0.0,0.0,0.0,2800.0
Procrea SA,Lugano,Via Clemente Maraini 8,hco,2017,0.0,0.0,525.25,2258.5,0.0,0.0,2783.75
CANSEARCH - Fondation de recherche contre le cancer de l'enfant,Thônex,Chemin Pont-Perrin 6,hco,2017,2777.78,0.0,0.0,0.0,0.0,0.0,2777.78
Psychiatrische Dienste Aargau (PDAG),Brugg AG,Postfach 432,hco,2017,0.0,2770.83,0.0,0.0,0.0,0.0,2770.83
Centre Valaisan de Pneumologie,Crans-Montana,Route De La Moubra 87,hco,2017,0.0,2730.0,0.0,0.0,0.0,0.0,2730.0
"Verein Who is Who c/o Dr, Klaus Rüdy",Zürich,Grossackerstrasse 98,hco,2017,0.0,2700.0,0.0,0.0,0.0,0.0,2700.0
fiore LAB AG,St. Gallen,Rorschacher Strasse 267,hco,2017,0.0,2000.0,0.0,0.0,700.0,0.0,2700.0
PMSE SA,Le Lignon,chemin du château bloch 11,hco,2017,0.0,2700.0,0.0,0.0,0.0,0.0,2700.0
Spital Oberengadin,Samedan,Via Nouva 3,hco,2017,0.0,2620.0,0.0,0.0,0.0,0.0,2620.0
Ordine del Farmacisti del Canton Ticino,Lugano,Via al Forte 3,hco,2017,0.0,2500.0,0.0,0.0,0.0,0.0,2600.0
"Global Research on Infectious Diseases, Ltd.(GRID)",Küsnacht,Grundwiesstrasse 24,hco,2017,0.0,0.0,0.0,0.0,2600.0,0.0,2600.0
PharmActuel Regionalgruppe Zürich (pharmaSuisse),Wil SG,zHd. Frau Simone Widmer- Hungerbühler,hco,2017,0.0,2600.0,0.0,0.0,0.0,0.0,2600.0
Schweizerische Gesellschaft Für Senologie,Binningen,Hauptstrasse 1,hco,2017,0.0,2600.0,0.0,0.0,0.0,0.0,2600.0
Krankenhausgesellschaft Schwyz,Schwyz,Waldeggstrasse 10,hco,2017,0.0,2580.0,0.0,0.0,0.0,0.0,2580.0
Hôpital régional,Delémont,Faubourg des Capucins 30,hco,2017,0.0,2550.0,0.0,0.0,0.0,0.0,2550.0
Hôpital Saint-Loup (eHnv),Pompaples,St-Loup 1,hco,2017,0.0,1500.0,526.0,514.0,0.0,0.0,2541.0
Groupe Dermatologues Vaudois - GDV,Vevey,"Präsident Dr. S. Vollenweider, rue de Lausanne 15",hco,2017,0.0,2506.76,0.0,0.0,0.0,0.0,2506.76
Klinik Impuls,Wetzikon ZH,Bahnhofstrasse 137,hco,2017,500.0,2000.0,0.0,0.0,0.0,0.0,2500.0
Schw. Arbeitsgr. für Kolo-Rekto-Proktologie,Lausanne,Rue des Bugnon 46,hco,2017,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0
Atelier Psy & Psy,Trübbach,Hauptstrasse 27,hco,2017,2500.0,0.0,0.0,0.0,0.0,0.0,2500.0
Sagb,Weinfelden,postfach 59,hco,2017,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0
Associazione dei proprietari dir farmacie del Cantone TI (APFCT),LUGANO,c/o Dott. Mario Tanzi Farmacia S. Luca,hco,2017,2500.0,0.0,0.0,0.0,0.0,0.0,2500.0
Schweizerischer Verband Medizinischer PraxisAssistentinnen Aargau,Aarau,Erlinsbacherstrasse 21,hco,2017,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0
SWISS ICU Network,Aesch,Aesch,hco,2017,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0
Ärzteverein Thalwil,Thalwil,Zürcherstrasse 61,hco,2017,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0
Diakonie Bethanien,Zürich,Buckhauserstrasse 36,hco,2017,1000.0,1500.0,0.0,0.0,0.0,0.0,2500.0
Eiszellen GmbH,Bern,Lombachweg 40,hco,2017,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0
Kantonale Ärztegesellschaft Schaffhausen,Schaffhausen,Geissbergstrasse 81,hco,2017,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0
Stiftung zur Förderung Medizinischer und biologischer Forschung c/o Prof. Dr. Christoph Beglinger,Arlesheim,Bruggweg 28,hco,2017,0.0,0.0,0.0,0.0,2500.0,0.0,2500.0
ATAF-APFCT / Associazione Ticinese Assistenti di Farmacia,Lugano,PO Box: Casella Postale,hco,2017,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0
Bruno Bloch-Stiftung,Zuerich,Rämistrasse 100,hco,2017,2500.0,0.0,0.0,0.0,0.0,0.0,2500.0
Qualitätszirkel des Ärztevereins Gesundheitsnetz Sense,Tafers,Zelgstrasse 25,hco,2017,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0
Tagesklinik Ambimed,Basel,Klingentalstrasse 9,hco,2017,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0
Uroclinic Wetzikon,Wetzikon ZH,Kirchgasse 4,hco,2017,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0
Verein Aerzte Thalwil,Thalwil,Alte Landstrasse 130,hco,2017,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0
Verein Qualitätszirkel Muttenz,Muttenz,Hauptstrasse 54,hco,2017,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0
Pediatric Emergency Medicine,Zürich,Steinwiesstrasse 75,hco,2017,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0
Medical Image Analysis Center (MIAC AG) c/o University Hospital Basel,Basel,Mittlere-Strasse 83,hco,2017,0.0,0.0,0.0,247.7,2250.0,0.0,2497.7
Spital Interlaken Spitäler fmi AG,Unterseen,Weissenaustrasse 27,hco,2017,0.0,700.0,440.0,580.0,750.0,0.0,2492.0
SSCV Société Suisse de Chirurgie Viscérale,Aarau,Bahnhofstrasse 55,hco,2017,0.0,2480.0,0.0,0.0,0.0,0.0,2480.0
Spital Männedorf AG,Männedorf,Asylstrasse 10,hco,2017,0.0,0.0,0.0,0.0,2475.0,0.0,2475.0
Ärztezentrum Oberdiessbach,Oberdiessbach,Krankenhausstrasse14,hco,2017,0.0,2450.0,0.0,0.0,0.0,0.0,2465.0
MCL Medizinische Laboratorien AG,Niederwangen BE,Freiburgstrasse 634,hco,2017,0.0,2430.0,0.0,0.0,0.0,0.0,2430.0
frauenarztzentrum aargau ag,Baden,Bernerstrasse 27,hco,2017,0.0,0.0,0.0,38.8,2375.0,0.0,2413.8
Schweizerische Vereinigung für Transfusionsmedizin SVTM,Bern,Laupenstrasse 37,hco,2017,0.0,2400.0,0.0,0.0,0.0,0.0,2400.0
CSSC - RSBJ Réseau Santé Balcon du Jura.vd,Ste-Croix,Centre de soins,hco,2017,400.0,2000.0,0.0,0.0,0.0,0.0,2400.0
Robert GmbH,Bern,Zieglerstrasse 30,hco,2017,1600.0,800.0,0.0,0.0,0.0,0.0,2400.0
Sva Sektion Aargau,Schönenwerd,Stauwehrstrasse 59,hco,2017,0.0,2400.0,0.0,0.0,0.0,0.0,2400.0
Société Neuchâteloise de Pédiatrie,Le Locle,Côte 2,hco,2017,0.0,2350.0,0.0,0.0,0.0,0.0,2350.0
SIGOP Schweiz. IG für Operationspflege,Genève,Rue de la Potiere 4,hco,2017,2345.0,0.0,0.0,0.0,0.0,0.0,2345.0
Associazione Ticinese per i Diabetici,Bellinzona,Via Motto di Mornera 4,hco,2017,2300.0,0.0,0.0,0.0,0.0,0.0,2300.0
Schweizerische Gesellschaft für Pädiatrische Pneumologie (SGPP) Sekretariat: Prof. Dr. med. C. Barazzone,Genève,Rue Willy-Donzé 6,hco,2017,0.0,2300.0,0.0,0.0,0.0,0.0,2300.0
Fondation RéaJura Ceur Formations en premier secours et réanimation,Fontenais,La Côte,hco,2017,0.0,2300.0,0.0,0.0,0.0,0.0,2300.0
GastroPraxis Enge,Zürich,General-Willestr asse 15,hco,2017,0.0,1500.0,0.0,0.0,750.0,0.0,2250.0
Schweizerische Gesellschaft für Konsiliar- und Liaisonpsychiatrie SSCLP,Bern,"Altenbergstrasse 29, Postfach 686",hco,2017,0.0,2214.0,0.0,0.0,0.0,0.0,2214.0
Swiss Association of Pharmaceutical - Professionals SwAPP,Bern,P.O.box,hco,2017,0.0,2200.0,0.0,0.0,0.0,0.0,2200.0
Centre Neuchâtelois d'Ophtalmologie SA,Neuchâtel,Rue des Poteaux 8,hco,2017,0.0,2200.0,0.0,0.0,0.0,0.0,2200.0
Ärzteverein Hinterthurgau,Aadorf,"c/o Sonja Tacconi, Untermoosstrasse 11",hco,2017,0.0,2200.0,0.0,0.0,0.0,0.0,2200.0
BeBo Gesundheitstraining,Uster,Loren-Allee 12,hco,2017,0.0,2160.0,0.0,0.0,0.0,0.0,2160.0
Diabesité,Zénauva,Ch. des Botchets 24,hco,2017,0.0,2160.0,0.0,0.0,0.0,0.0,2160.0
Espace compétences,Cully,Route de Grandvaux 14,hco,2017,0.0,2150.0,0.0,0.0,0.0,0.0,2150.0
Gesellschaft der Ärztinnen und Ärzte des Kantons Solothurn,Olten,Baselstrasse 150,hco,2017,0.0,1900.0,0.0,0.0,0.0,0.0,2150.0
"Hôpital Sud Fribourgeois, Riaz",Riaz,Rue De L'Hôpital9,hco,2017,0.0,0.0,691.86,1442.52,0.0,0.0,2134.38
Ospedale Regionale La Carità,Locarno,Via all'Ospedale 1,hco,2017,0.0,2129.63,0.0,0.0,0.0,0.0,2129.63
Ärztezentrum Brüggli Park AG,Dulliken,Alte Landstrasse 25,hco,2017,0.0,2100.0,0.0,0.0,0.0,0.0,2104.0
PharmActuel Regionale Zürich,Pontresina,Via della Botta 3,hco,2017,0.0,2100.0,0.0,0.0,0.0,0.0,2100.0
Zuger Kantonsspital,Baar,Landhausstr. 11,hco,2017,0.0,0.0,673.06,1419.77,0.0,0.0,2092.83
Praxis-Gruppe-Schweiz AG,Hünenberg,Rothusstrasse 23,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2070.0
LH Medical Management GmbH,Liestal,Postfach 278,hco,2017,0.0,2052.0,0.0,0.0,0.0,0.0,2052.0
MPA-Symposium,Liestal,Postfach 278,hco,2017,0.0,2052.0,0.0,0.0,0.0,0.0,2052.0
Ligue pulmonaire genevoise,Carouge GE,Av. Cardinal-Mermillod 42-44,hco,2017,0.0,2040.0,0.0,0.0,0.0,0.0,2040.0
PonteNet AG,Solothurn,Rosenweg 2,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2040.0
"IGSA ""Intressensgemeinschaft Schweizer Aerzte""",Luzern,Denkmalstrasse 2,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2038.0
"DIA Europe, Middle East & Africa",Basel,Küchengasse 16,hco,2017,0.0,0.0,2023.0,0.0,0.0,0.0,2023.0
SRO AG Spital Langenthal,Langenthal,St. Urbanstrasse 67,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Clinica Psichiatrica Cantonale,Mendrisio,Via Agostino Maspoli 8,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Hôpital Pays d'Enhaut,Chateau-d'Oex,Route de l'Hôpital,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Fondazione linfomi Ticino,Bellinzona,Via Ospedale,hco,2017,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0
Regionalspital Emmental AG Spital Langnau,Langnau i. E.,Dorfbergstrasse 10,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Privatklinik Hohenegg AG,Meilen,Hohenegg 1,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Société coopérative médicale Beaulieu,Genève,Chemin de Beau- Soleil 20,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
VBA Vereinigung Bernischer Anästhesiologen,Bern,c/o Dr. med Rafael Knüsel,hco,2017,1000.0,1000.0,0.0,0.0,0.0,0.0,2000.0
Schweizerische Gesellschaft für Psychoonkologie,Bern,"c/o Krebsliga Schweiz, Effingerstrasse",hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
IPW- Psychiatrie-Zentrum Hard,Embrach,Römerweg 51,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Aesculap Akademie,Sempach,Seesatz 17,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
AerzteNetzwerk Grauholz,Lenzburg,c/o Argomed Ärzte AG - Bahnhofstrasse 24,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Diagene Gmbh,Reinach Bl,Kägenstrasse 17,hco,2017,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0
F.L.A.VA Fondation Latine des Voies Aériennes,Lausanne,Rue Du Bugnon 21,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Psychiatrische Dienste Aargau AG,Baden,Zentrum Psychiatrie und Psychotherapie ambulant Ambulatorium Baden Haselstrasse 1,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
UPD Univ.Psychiatr.Dienste,Bern,Murtenstrasse 21,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
AGS- Eltern- und Patienteninitiative Schweiz,Bülach,Solibodenstrasse 21,hco,2017,2000.0,0.0,0.0,0.0,0.0,0.0,2000.0
Centre médico-chirurgical des Eaux-Vives,Genève,Rue du Nant 4,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
GAAA Gesellschaft Aargauischer Anästhesieärztinnen und Ärzte,Mühlethal,c/o. Dr. Markus Rehsteiner,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Gesellschaft für Physikalische Medizin und Rheumatologie,Zofingen,Mühlemattstrasse 5,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Grischa Pharma,Domat,Via Sogn Pieder 1,hco,2017,2000.0,0.0,0.0,0.0,0.0,0.0,2000.0
Groupe des pneumologues genevois c/o Dr. Stéphane Grandin,Genève,Rue de la Servette 55,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
LungenZentrum Hirslanden,Zürich,Witellikerstrasse 40,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
MEDECIN GRIMM,Sion,"26, rue Chanoine Berchtold",hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Medizinische Klinik,Stans,Ennetmooserstrasse 19,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Pathologie Länggasse Bern,Bern,Forstweg 56,hco,2017,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0
Qualitatszirkel Zürich Ost,Zürich,Zeltweg 50,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Società Svizzera di Medicina Interna Generale del Canton Ticino (SSMIG - TI),Paradiso,Via General Guisan 10,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Swiss Institut of Allergy and Asthma Research (SIAF),Davos Platz,Obere Strasse 22,hco,2017,2000.0,0.0,0.0,0.0,0.0,0.0,2000.0
Swiss Society of Sexologie,Lausanne,3 rue Caroline,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Zentrum für Gefässmedizin,Aarau,Aarenstrasse 2b,hco,2017,0.0,1500.0,0.0,0.0,500.0,0.0,2000.0
AGAM - Association Genevoise des Assistantes Médicales,Genève,CP,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Cabinet Find,Petit-Lancy,Chemin de la Caroline 2,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Cabinet médical du Mont Blanc SA,Genève,Rue du Mont-Blanc 20,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Diabète Mouvement Santé,Moutier,Moutier,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Foodteam Ernährungspraxen,Dielsdorf,Breitestrasse 11,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Fortbildungsveranstaltung Lenker Woche,Lenk im Simmental,Lenk im Simmental,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
GA Gesellschaft für Arzneipflanzen- und Naturstoff-Forschung,Basel,Klingelbergstrasse 50,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
GPMR Gesellschaft für physikalische Medizin Rheumatologie,Bremgarten AG,Zürcherstrasse 8,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Hepatitis Schweiz,Zürich,Konradstrasse 32,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Hôp. intercant. Broye,Estavayer-le-Lac,Rue de la Rochette,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Ligue Jurassienne Contre Le Rhumatisme,Porrentruy,Rue Thurmann 10D,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Michels Augenärzte am See,Feldmeilen,General-Wille-Strasse 84,hco,2017,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0
Nierenzentrum Rheintal,Altstätten SG,Rorschacherstrasse 14A,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
op-management.ch,Luzern,Schweizerische Fachgesellschaft für OP-Management,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
"Schweizerische Gesellschaft für Psychoonkolgoie (SGPO), Sekretariat SGPO c/o Krebsliga Schweiz",Bern,"Effingerstrasse 40, Postfach",hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Repubblica e Cantone Ticino,Bellinzona,Piazza Governo 7,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Schweizerische MD-PhD Gesellschaft,Basel,Hebelstrasse 21,hco,2017,2000.0,0.0,0.0,0.0,0.0,0.0,2000.0
Schweizerischer Verband Medizinischer Praxisassistentinnen,Basel,Jacob Burckhardt-strasse 12,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
"Servizio di Ematologia, Instituto Oncologicodella Svizzera Italiana e Laboratorio di Ematologia, EOLAB",Bellinzona,Ospedale San Giovanni,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Sozialwerke Pfarrer Sieber - Fachspital Sune-Egge,Zürich,,hco,2017,2000.0,0.0,0.0,0.0,0.0,0.0,2000.0
ZGI Zürcher Gesellschaft für Intensivmedizin,Bülach,Spitalstrasse 24,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Zürcher Blutspendedienst SRK,Schlieren,Rütistrasse 19,hco,2017,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0
Verein GYNeLEARNING,Zürich,Frauenklinikstrasse 10,hco,2017,1000.0,1000.0,0.0,0.0,0.0,0.0,2000.0
Zürcher RehaZentrum Wald,Wald,Faltigbergstrasse 7,hco,2017,0.0,1750.0,0.0,0.0,240.0,0.0,1990.0
Institut für Pflegewissenschaft,Basel,Bernoullistrasse 28,hco,2017,0.0,0.0,0.0,0.0,1850.0,82.8,1932.8
Verein Grundversorger Region Baden Qualitäts-Zirkel Wettingen/Würenlos,Würenlos,Juchstrasse 15,hco,2017,0.0,1900.0,0.0,0.0,0.0,0.0,1900.0
Light for Sight Foundation,Zürich,Alfred Escher Strasse 17,hco,2017,0.0,0.0,0.0,0.0,1900.0,0.0,1900.0
Bonadea AG,Wald ZH,Sonneckstrasse 1,hco,2017,0.0,0.0,0.0,0.0,1896.0,0.0,1896.0
Schweizerischer Hebammenverband,Bern,Rosenweg 25 C,hco,2017,0.0,1890.0,0.0,0.0,0.0,0.0,1890.0
Medizinisches Zentrum Biel MZB,Biel/Bienne,Unionsgasse 14,hco,2017,0.0,0.0,565.54,1323.64,0.0,0.0,1889.18
Psychiatrische Dienste Aargau AG,Königsfelden,Postfach 432,hco,2017,1852.0,0.0,0.0,0.0,0.0,0.0,1852.0
Ruedi Leuppi Sitftung Elfenbeinküste,Zug,c/o Ruedi Leuppi,hco,2017,1840.0,0.0,0.0,0.0,0.0,0.0,1840.0
Pharmactuel Zentralschweiz,Luzern,Neustadtstrasse 43,hco,2017,0.0,1817.0,0.0,0.0,0.0,0.0,1817.0
Praxis Dr. Grizelj Branko,Schaan,Landstrasse 97,hco,2017,0.0,0.0,926.7,884.7,0.0,0.0,1811.4
GIOTI,Breganzona,Via Carà 11,hco,2017,0.0,1800.0,0.0,0.0,0.0,0.0,1800.0
